band_bound,band_pct,band_slug,n_simulations,benchmark_point_mean_mean,benchmark_point_mean_std,benchmark_point_stddev_mean,benchmark_point_stddev_std,benchmark_point_cvar_50_mean,benchmark_point_cvar_50_std,benchmark_point_cvar_95_mean,benchmark_point_cvar_95_std,benchmark_point_cvar_99_mean,benchmark_point_cvar_99_std,benchmark_point_mae_mean,benchmark_point_mae_std,benchmark_point_worstcase_mean,benchmark_point_worstcase_std,benchmark_empirical_mean_error_mean,benchmark_empirical_mean_error_std,benchmark_empirical_std_error_mean,benchmark_empirical_std_error_std,benchmark_empirical_mae_error_mean,benchmark_empirical_mae_error_std,benchmark_empirical_mse_error_mean,benchmark_empirical_mse_error_std,benchmark_empirical_worst_case_mean,benchmark_empirical_worst_case_std,benchmark_empirical_var_95_mean,benchmark_empirical_var_95_std,benchmark_empirical_var_99_mean,benchmark_empirical_var_99_std,benchmark_empirical_q_1pct_mean,benchmark_empirical_q_1pct_std,benchmark_empirical_q_0_5pct_mean,benchmark_empirical_q_0_5pct_std,benchmark_empirical_q_0_1pct_mean,benchmark_empirical_q_0_1pct_std,benchmark_empirical_cvar_50_mean,benchmark_empirical_cvar_50_std,benchmark_empirical_cvar_90_mean,benchmark_empirical_cvar_90_std,benchmark_empirical_cvar_95_mean,benchmark_empirical_cvar_95_std,benchmark_empirical_cvar_99_mean,benchmark_empirical_cvar_99_std,benchmark_empirical_es_95_mean,benchmark_empirical_es_95_std,benchmark_empirical_es_99_mean,benchmark_empirical_es_99_std,benchmark_empirical_exceedance_left_1pct_mean,benchmark_empirical_exceedance_left_1pct_std,benchmark_empirical_exceedance_left_0_1pct_mean,benchmark_empirical_exceedance_left_0_1pct_std
0.37,37.0,0370,1,-1.2761719226837158,0.0,0.8668426871299744,0.0,4.125125885009766,0.0,5.628983974456787,0.0,6.452669143676758,0.0,3.4836366176605225,0.0,7.973639011383057,0.0,-1.276171844995022,0.0,0.8668427088638645,0.0,1.3145673769593238,0.0,2.3800308598684405,0.0,5.787435531616211,0.0,2.850783550739288,0.0,3.760621790885925,0.0,-3.760621790885925,0.0,-4.108181524276733,0.0,-4.797487810611725,0.0,1.930127347493172,0.0,3.003652771949768,0.0,3.426849777698517,0.0,4.239101934432983,0.0,3.426849777698517,0.0,4.239101934432983,0.0,0.01,0.0,0.001,0.0
0.38,38.0,0380,1,-1.264285922050476,0.0,0.871790885925293,0.0,4.116049766540527,0.0,5.615246295928955,0.0,6.499824047088623,0.0,3.4716796875,0.0,7.979217529296875,0.0,-1.2642858699917794,0.0,0.871790860601311,0.0,1.3067175985217094,0.0,2.358438065688845,0.0,6.019559860229492,0.0,2.811738121509552,0.0,3.763161470890045,0.0,-3.763161470890045,0.0,-4.113985769748688,0.0,-5.121730071544647,0.0,1.920619039940834,0.0,2.987662347316742,0.0,3.4163734641075134,0.0,4.295881297588348,0.0,3.4163734641075134,0.0,4.295881297588348,0.0,0.01,0.0,0.001,0.0
0.39,39.0,0390,1,-1.2485334873199463,0.0,0.8746913075447083,0.0,4.100259304046631,0.0,5.601670742034912,0.0,6.556187629699707,0.0,3.455848455429077,0.0,8.68295669555664,0.0,-1.2485335624814031,0.0,0.874691266736262,0.0,1.2952038758397102,0.0,2.323920868747191,0.0,6.416522026062012,0.0,2.7894513130187986,0.0,3.750724785327912,0.0,-3.750724785327912,0.0,-4.168420078754425,0.0,-5.135652178287506,0.0,1.905049299955368,0.0,2.969641589879989,0.0,3.400913742542267,0.0,4.331623659133912,0.0,3.400913742542267,0.0,4.331623659133912,0.0,0.01,0.0,0.001,0.0
0.4,40.0,0400,1,-1.2371265888214111,0.0,0.8839333057403564,0.0,4.095427989959717,0.0,5.616063594818115,0.0,6.597843170166016,0.0,3.444373369216919,0.0,8.713946342468262,0.0,-1.2371265630722046,0.0,0.8839333163107129,0.0,1.288479702115059,0.0,2.3118202407429007,0.0,6.447327613830566,0.0,2.8021330356597898,0.0,3.780956733226776,0.0,-3.780956733226776,0.0,-4.1934292078018185,0.0,-5.194540099620819,0.0,1.899890434408188,0.0,2.974516548871994,0.0,3.415951560974121,0.0,4.392337582111359,0.0,3.415951560974121,0.0,4.392337582111359,0.0,0.01,0.0,0.001,0.0
0.41,41.0,0410,1,-1.229202389717102,0.0,0.8959614634513855,0.0,4.094664573669434,0.0,5.633480548858643,0.0,6.674323558807373,0.0,3.436398506164551,0.0,8.678003311157227,0.0,-1.2292023955464364,0.0,0.8959614472959833,0.0,1.285931532394886,0.0,2.3136854442578105,0.0,6.689229965209961,0.0,2.80931007862091,0.0,3.783405089378357,0.0,-3.783405089378357,0.0,-4.2620454692840575,0.0,-5.397161539554596,0.0,1.8985163153886797,0.0,2.9868948678970337,0.0,3.4353808522224427,0.0,4.469300112724304,0.0,3.4353808522224427,0.0,4.469300112724304,0.0,0.01,0.0,0.001,0.0
0.42,42.0,0420,1,-1.2195777893066406,0.0,0.9070979952812196,0.0,4.091113090515137,0.0,5.650548934936523,0.0,6.736395835876465,0.0,3.4267046451568604,0.0,8.678003311157227,0.0,-1.2195776329815389,0.0,0.9070979570998128,0.0,1.2803868208348752,0.0,2.3101963066435065,0.0,6.689229965209961,0.0,2.811102330684662,0.0,3.8392463827133176,0.0,-3.8392463827133176,0.0,-4.29588403224945,0.0,-5.397133489131927,0.0,1.8955613322258,0.0,2.99957381105423,0.0,3.4547993750572203,0.0,4.527585983276367,0.0,3.4547993750572203,0.0,4.527585983276367,0.0,0.01,0.0,0.001,0.0
0.43,43.0,0430,1,-1.2153980731964111,0.0,0.9147175550460817,0.0,4.09517765045166,0.0,5.650004386901856,0.0,6.678266525268555,0.0,3.4225003719329834,0.0,8.678003311157227,0.0,-1.215398070269823,0.0,0.91471756823195,0.0,1.2807816858947276,0.0,2.3139006988477826,0.0,6.689229965209961,0.0,2.8222327709198,0.0,3.856513550281525,0.0,-3.856513550281525,0.0,-4.242570242881775,0.0,-5.463990605354309,0.0,1.898623034119606,0.0,3.0016994037628173,0.0,3.447353106021881,0.0,4.481582527160644,0.0,3.447353106021881,0.0,4.481582527160644,0.0,0.01,0.0,0.001,0.0
0.44,44.0,0440,1,-1.207524061203003,0.0,0.9234998226165771,0.0,4.093474388122559,0.0,5.660358428955078,0.0,6.707369327545166,0.0,3.4146265983581543,0.0,8.685632705688477,0.0,-1.2075239504277706,0.0,0.9234998466367595,0.0,1.2774862289488316,0.0,2.310966057594808,0.0,6.689229965209961,0.0,2.822348415851593,0.0,3.880785503387451,0.0,-3.880785503387451,0.0,-4.242566421031952,0.0,-5.539406196594238,0.0,1.896564356136322,0.0,3.012743535280228,0.0,3.458474174976349,0.0,4.494543168544769,0.0,3.458474174976349,0.0,4.494543168544769,0.0,0.01,0.0,0.001,0.0
0.45,45.0,0450,1,-1.2014286518096924,0.0,0.932545006275177,0.0,4.095006942749023,0.0,5.664944648742676,0.0,6.692643642425537,0.0,3.4084954261779785,0.0,8.932913780212402,0.0,-1.201428666907549,0.0,0.9325450725923676,0.0,1.2764490368783474,0.0,2.313071154083554,0.0,7.0272417068481445,0.0,2.8338779568672177,0.0,3.8738120198249817,0.0,-3.8738120198249817,0.0,-4.245099732875824,0.0,-5.539406196594238,0.0,1.898494813513756,0.0,3.017544694185257,0.0,3.4653624539375305,0.0,4.485331861972809,0.0,3.4653624539375305,0.0,4.485331861972809,0.0,0.01,0.0,0.001,0.0
0.46,46.0,0460,1,-1.1986989974975586,0.0,0.9466193318367004,0.0,4.101780891418457,0.0,5.70148515701294,0.0,6.765064239501953,0.0,3.4058449268341064,0.0,8.932913780212402,0.0,-1.1986990911960602,0.0,0.946619352306506,0.0,1.279002042388916,0.0,2.332967709395449,0.0,7.0272417068481445,0.0,2.8567768335342407,0.0,3.9128590512275694,0.0,-3.9128590512275694,0.0,-4.320347259044647,0.0,-5.582436777114868,0.0,1.9049991511583328,0.0,3.040631653547287,0.0,3.506396396636963,0.0,4.5547074961662295,0.0,3.506396396636963,0.0,4.5547074961662295,0.0,0.01,0.0,0.001,0.0
0.47,47.0,0470,1,-1.18782639503479,0.0,0.9556373953819276,0.0,4.097957611083984,0.0,5.700456142425537,0.0,6.7243499755859375,0.0,3.3948862552642822,0.0,8.932913780212402,0.0,-1.1878262902617454,0.0,0.955637405985654,0.0,1.2732915434718133,0.0,2.32417414755597,0.0,7.0272417068481445,0.0,2.860399425029754,0.0,3.856444215774536,0.0,-3.856444215774536,0.0,-4.308641498088837,0.0,-5.634114346027374,0.0,1.9013466513872144,0.0,3.048941054582596,0.0,3.503852201938629,0.0,4.519759843349457,0.0,3.503852201938629,0.0,4.519759843349457,0.0,0.01,0.0,0.001,0.0
0.48,48.0,0480,1,-1.177104353904724,0.0,0.9641233086586,0.0,4.09407901763916,0.0,5.701778888702393,0.0,6.7478437423706055,0.0,3.3841960430145264,0.0,9.398816108703612,0.0,-1.177104357868433,0.0,0.964123244119864,0.0,1.269300566381216,0.0,2.3151082991650664,0.0,7.490379333496094,0.0,2.82960729598999,0.0,3.86427877664566,0.0,-3.86427877664566,0.0,-4.326186351776123,0.0,-5.649464138507843,0.0,1.8969587921381,0.0,3.042203932762146,0.0,3.50437136888504,0.0,4.5458346104621885,0.0,3.50437136888504,0.0,4.5458346104621885,0.0,0.01,0.0,0.001,0.0
0.49,49.0,0490,1,-1.1709195375442505,0.0,0.9744974970817566,0.0,4.094004154205322,0.0,5.709517002105713,0.0,6.743399620056152,0.0,3.3780312538146973,0.0,9.398816108703612,0.0,-1.1709194538414478,0.0,0.9744974611813132,0.0,1.2702839008748532,0.0,2.32069766923318,0.0,7.490379333496094,0.0,2.864243507385254,0.0,3.894778425693512,0.0,-3.894778425693512,0.0,-4.34207480430603,0.0,-5.617101647377014,0.0,1.897438630270958,0.0,3.053147668838501,0.0,3.509406949996948,0.0,4.545708875656128,0.0,3.509406949996948,0.0,4.545708875656128,0.0,0.01,0.0,0.001,0.0
0.5,50.0,0500,1,-1.1546359062194824,0.0,0.9861267805099488,0.0,4.084971904754639,0.0,5.695086479187012,0.0,6.710920810699463,0.0,3.3617639541625977,0.0,9.269698143005373,0.0,-1.1546358978152276,0.0,0.9861268235329076,0.0,1.2661025817990303,0.0,2.305630168614679,0.0,7.362027168273926,0.0,2.862653112411499,0.0,3.854492623806,0.0,-3.854492623806,0.0,-4.307536377906799,0.0,-5.274861868858337,0.0,1.888298208260536,0.0,3.0424370472431184,0.0,3.4938764939308165,0.0,4.525827648639679,0.0,3.4938764939308165,0.0,4.525827648639679,0.0,0.01,0.0,0.001,0.0
0.51,51.0,0510,1,-1.1479719877243042,0.0,0.9996389150619508,0.0,4.088550090789795,0.0,5.70462703704834,0.0,6.7139997482299805,0.0,3.3553688526153564,0.0,9.269698143005373,0.0,-1.1479719385266305,0.0,0.9996388697604812,0.0,1.2690411606907843,0.0,2.317117441580602,0.0,7.362027168273926,0.0,2.8627076148986816,0.0,3.891636521816253,0.0,-3.891636521816253,0.0,-4.327197964191437,0.0,-5.274494159221649,0.0,1.8917098208665848,0.0,3.049365955352783,0.0,3.499743436336517,0.0,4.515775518417359,0.0,3.499743436336517,0.0,4.515775518417359,0.0,0.01,0.0,0.001,0.0
0.52,52.0,0520,1,-1.1399024724960327,0.0,1.0115665197372437,0.0,4.088775634765625,0.0,5.718661308288574,0.0,6.709524631500244,0.0,3.3476243019104004,0.0,9.52070140838623,0.0,-1.1399024219155311,0.0,1.0115664984014143,0.0,1.2700394126534462,0.0,2.322644312176992,0.0,7.611540794372559,0.0,2.858495485782623,0.0,3.889498994350433,0.0,-3.889498994350433,0.0,-4.348371574878692,0.0,-5.291648753643035,0.0,1.891565324115753,0.0,3.0533994331359864,0.0,3.513786574840545,0.0,4.514528062343597,0.0,3.513786574840545,0.0,4.514528062343597,0.0,0.01,0.0,0.001,0.0
0.53,53.0,0530,1,-1.1358964443206787,0.0,1.0214303731918335,0.0,4.091857433319092,0.0,5.730974197387695,0.0,6.712282657623291,0.0,3.343792200088501,0.0,9.52070140838623,0.0,-1.1358964352965355,0.0,1.0214304291185434,0.0,1.2723773292183875,0.0,2.3335808332486687,0.0,7.611540794372559,0.0,2.8653307914733888,0.0,3.939527025222778,0.0,-3.939527025222778,0.0,-4.27910695552826,0.0,-5.30962318611145,0.0,1.89434282708168,0.0,3.0649317984580997,0.0,3.5274512147903443,0.0,4.517828087806702,0.0,3.5274512147903443,0.0,4.517828087806702,0.0,0.01,0.0,0.001,0.0
0.54,54.0,0540,1,-1.1280767917633057,0.0,1.0344932079315186,0.0,4.092053413391113,0.0,5.743228912353516,0.0,6.751907825469971,0.0,3.3365964889526367,0.0,9.52070140838623,0.0,-1.1280767894506454,0.0,1.0344931409414728,0.0,1.275093206834793,0.0,2.3427333015522294,0.0,7.611540794372559,0.0,2.8730201244354245,0.0,3.943383417129517,0.0,-3.943383417129517,0.0,-4.296423242092133,0.0,-5.30962318611145,0.0,1.8950668839216231,0.0,3.071262888669968,0.0,3.5363724279403685,0.0,4.541886827945709,0.0,3.5363724279403685,0.0,4.541886827945709,0.0,0.01,0.0,0.001,0.0
0.55,55.00000000000001,0550,1,-1.121417999267578,0.0,1.0409895181655884,0.0,4.087971210479736,0.0,5.743173122406006,0.0,6.738937377929688,0.0,3.3302524089813232,0.0,9.52070140838623,0.0,-1.121417955058813,0.0,1.0409894906790904,0.0,1.2758993556797504,0.0,2.341237349632602,0.0,7.611540794372559,0.0,2.870121920108795,0.0,3.9749611687660216,0.0,-3.9749611687660216,0.0,-4.324606437683105,0.0,-5.268577522754669,0.0,1.8910104939699173,0.0,3.067553450345993,0.0,3.537410461425781,0.0,4.54386070728302,0.0,3.537410461425781,0.0,4.54386070728302,0.0,0.01,0.0,0.001,0.0
0.56,56.00000000000001,0560,1,-1.1161305904388428,0.0,1.0543766021728516,0.0,4.09018611907959,0.0,5.775650501251221,0.0,6.806021213531494,0.0,3.3251752853393555,0.0,9.665331840515137,0.0,-1.1161305348336696,0.0,1.054376604438914,0.0,1.2799013044178489,0.0,2.357457394776228,0.0,7.755312919616699,0.0,2.888105654716492,0.0,3.984733726978302,0.0,-3.984733726978302,0.0,-4.405087561607361,0.0,-5.339656155586242,0.0,1.8925155147075652,0.0,3.0856113884449003,0.0,3.560693715572357,0.0,4.602493727207184,0.0,3.560693715572357,0.0,4.602493727207184,0.0,0.01,0.0,0.001,0.0
0.57,56.99999999999999,0570,1,-1.1136503219604492,0.0,1.06960129737854,0.0,4.097900867462158,0.0,5.811044692993164,0.0,6.850624561309815,0.0,3.3229734897613525,0.0,9.665331840515137,0.0,-1.113650324422121,0.0,1.0696013279586325,0.0,1.284673039239645,0.0,2.3842640458563658,0.0,7.755312919616699,0.0,2.9108630657196044,0.0,3.9992948603630074,0.0,-3.9992948603630074,0.0,-4.441727528572082,0.0,-5.498897887229919,0.0,1.8996584848165512,0.0,3.1113502414226533,0.0,3.59401503610611,0.0,4.656016039848328,0.0,3.59401503610611,0.0,4.656016039848328,0.0,0.01,0.0,0.001,0.0
0.58,57.99999999999999,0580,1,-1.1102638244628906,0.0,1.077834963798523,0.0,4.100783824920654,0.0,5.830408573150635,0.0,6.85936450958252,0.0,3.3203325271606445,0.0,9.665331840515137,0.0,-1.110263909024,0.0,1.0778349220977248,0.0,1.2853836783707142,0.0,2.394414066974662,0.0,7.755312919616699,0.0,2.9187021017074586,0.0,4.036347551345825,0.0,-4.036347551345825,0.0,-4.420406630039215,0.0,-5.498824162006378,0.0,1.9017689592123035,0.0,3.1230681681633,0.0,3.617499851226807,0.0,4.666427450180054,0.0,3.617499851226807,0.0,4.666427450180054,0.0,0.01,0.0,0.001,0.0
0.59,59.0,0590,1,-1.108262062072754,0.0,1.0882580280303955,0.0,4.10414981842041,0.0,5.84002685546875,0.0,6.898255825042725,0.0,3.3190624713897705,0.0,9.665331840515137,0.0,-1.1082621201455594,0.0,1.0882579779843646,0.0,1.2920875260412692,0.0,2.412550353596148,0.0,7.755312919616699,0.0,2.9284339427948,0.0,4.056753745079041,0.0,-4.056753745079041,0.0,-4.462525217533111,0.0,-5.422264408111572,0.0,1.9052100920438768,0.0,3.126589586734772,0.0,3.6280194578170777,0.0,4.701237511634827,0.0,3.6280194578170777,0.0,4.701237511634827,0.0,0.01,0.0,0.001,0.0
0.6,60.0,0600,1,-1.0990877151489258,0.0,1.1036388874053955,0.0,4.106484413146973,0.0,5.851201057434082,0.0,6.886702060699463,0.0,3.310500383377075,0.0,9.69720458984375,0.0,-1.0990876941919328,0.0,1.1036388831866932,0.0,1.2966795717954636,0.0,2.4260125440057108,0.0,7.786996841430664,0.0,2.9406727671623227,0.0,4.03677134513855,0.0,-4.03677134513855,0.0,-4.455207014083863,0.0,-5.41940205001831,0.0,1.90730156853199,0.0,3.131641878843308,0.0,3.641304058074952,0.0,4.690714778900147,0.0,3.641304058074952,0.0,4.690714778900147,0.0,0.01,0.0,0.001,0.0
0.61,61.0,0610,1,-1.0952767133712769,0.0,1.1149760484695437,0.0,4.111323356628418,0.0,5.873177528381348,0.0,6.917255401611328,0.0,3.306891441345215,0.0,9.69720458984375,0.0,-1.0952765941858291,0.0,1.1149760625496368,0.0,1.3019538564920423,0.0,2.4428024378300006,0.0,7.786996841430664,0.0,2.9536403536796567,0.0,4.1115516185760494,0.0,-4.1115516185760494,0.0,-4.4840412616729735,0.0,-5.424182282447815,0.0,1.911644256734848,0.0,3.138308983564377,0.0,3.663622041702271,0.0,4.718140439987183,0.0,3.663622041702271,0.0,4.718140439987183,0.0,0.01,0.0,0.001,0.0
0.62,62.0,0620,1,-1.0936245918273926,0.0,1.130468726158142,0.0,4.11953067779541,0.0,5.898450374603272,0.0,6.959997177124023,0.0,3.305196762084961,0.0,9.69720458984375,0.0,-1.0936244958281518,0.0,1.130468740711187,0.0,1.3108477251410484,0.0,2.473974111600516,0.0,7.786996841430664,0.0,2.9385899424552915,0.0,4.179464712142944,0.0,-4.179464712142944,0.0,-4.540058188438415,0.0,-5.466256344795228,0.0,1.9202375877857207,0.0,3.1571222081184387,0.0,3.690591945171356,0.0,4.762457242012024,0.0,3.690591945171356,0.0,4.762457242012024,0.0,0.01,0.0,0.001,0.0
0.63,63.0,0630,1,-1.0924396514892578,0.0,1.146475076675415,0.0,4.128998756408691,0.0,5.93221378326416,0.0,6.977260589599609,0.0,3.305173397064209,0.0,10.053400993347168,0.0,-1.0924396113872528,0.0,1.1464751198241054,0.0,1.3195601781129838,0.0,2.5078295049036288,0.0,8.14107894897461,0.0,2.970515394210816,0.0,4.236522812843322,0.0,-4.236522812843322,0.0,-4.522665040493012,0.0,-5.481874111175537,0.0,1.9293168641090392,0.0,3.1766128907203672,0.0,3.7240761675834655,0.0,4.791582098007202,0.0,3.7240761675834655,0.0,4.791582098007202,0.0,0.01,0.0,0.001,0.0
0.64,64.0,0640,1,-1.0890543460845947,0.0,1.1661558151245115,0.0,4.137519359588623,0.0,5.949369430541992,0.0,7.020076751708984,0.0,3.302582025527954,0.0,10.053400993347168,0.0,-1.0890543853640555,0.0,1.1661558126714802,0.0,1.3321747517943383,0.0,2.5459588337081613,0.0,8.14107894897461,0.0,2.955908071994781,0.0,4.261635761260986,0.0,-4.261635761260986,0.0,-4.592944419384002,0.0,-5.481769810676575,0.0,1.9379786764383315,0.0,3.188405330419541,0.0,3.741145041465759,0.0,4.82890766620636,0.0,3.741145041465759,0.0,4.82890766620636,0.0,0.01,0.0,0.001,0.0
0.65,65.0,0650,1,-1.0834850072860718,0.0,1.1838839054107666,0.0,4.144486427307129,0.0,5.970241069793701,0.0,7.0588059425354,0.0,3.298205137252808,0.0,10.053400993347168,0.0,-1.0834849477231503,0.0,1.1838838852189155,0.0,1.3413232337296008,0.0,2.575520685623672,0.0,8.14107894897461,0.0,2.964712691307068,0.0,4.294879393577576,0.0,-4.294879393577576,0.0,-4.701071362495423,0.0,-5.516016783237458,0.0,1.9447538172245025,0.0,3.197305327177048,0.0,3.765273829460144,0.0,4.8717677021026615,0.0,3.765273829460144,0.0,4.8717677021026615,0.0,0.01,0.0,0.001,0.0
0.66,66.0,0660,1,-1.0748902559280396,0.0,1.2044137716293335,0.0,4.1495866775512695,0.0,5.997136116027832,0.0,7.141976833343506,0.0,3.291380882263184,0.0,10.053400993347168,0.0,-1.074890280711651,0.0,1.2044138536039748,0.0,1.3489988224387168,0.0,2.6060018463215484,0.0,8.14107894897461,0.0,2.976791250705719,0.0,4.327385759353637,0.0,-4.327385759353637,0.0,-4.743011212348938,0.0,-5.857654653072357,0.0,1.9505161360025405,0.0,3.214110023498536,0.0,3.788210248947144,0.0,4.958819818496704,0.0,3.788210248947144,0.0,4.958819818496704,0.0,0.01,0.0,0.001,0.0
0.67,67.0,0670,1,-1.065163254737854,0.0,1.222498655319214,0.0,4.152625560760498,0.0,6.013691425323486,0.0,7.155331611633301,0.0,3.28399658203125,0.0,9.920980453491213,0.0,-1.065163317656517,0.0,1.222498648893244,0.0,1.354356803393364,0.0,2.629075839826845,0.0,8.009444236755371,0.0,2.989790081977844,0.0,4.294965600967407,0.0,-4.294965600967407,0.0,-4.791549968719482,0.0,-5.706543773651123,0.0,1.9521453203439711,0.0,3.2173194828033447,0.0,3.800972039222717,0.0,4.964385800361633,0.0,3.800972039222717,0.0,4.964385800361633,0.0,0.01,0.0,0.001,0.0
0.68,68.0,0680,1,-1.0634609460830688,0.0,1.237924098968506,0.0,4.160470008850098,0.0,6.044528484344482,0.0,7.193924427032471,0.0,3.283800840377808,0.0,9.920980453491213,0.0,-1.0634609322547912,0.0,1.2379240841830732,0.0,1.364329690504074,0.0,2.6634051926327302,0.0,8.009444236755371,0.0,3.001849317550659,0.0,4.306639065742493,0.0,-4.306639065742493,0.0,-4.799033551216126,0.0,-5.781905263900756,0.0,1.9603540647268296,0.0,3.234771274328232,0.0,3.831687460422516,0.0,5.001377954483032,0.0,3.831687460422516,0.0,5.001377954483032,0.0,0.01,0.0,0.001,0.0
0.69,69.0,0690,1,-1.0639513731002808,0.0,1.249788522720337,0.0,4.169585227966309,0.0,6.052070617675781,0.0,7.205221652984619,0.0,3.285998106002808,0.0,9.920980453491213,0.0,-1.063951292169094,0.0,1.2497885167969751,0.0,1.3725843745112418,0.0,2.693963688825869,0.0,8.009444236755371,0.0,3.0155683398246764,0.0,4.308829436302185,0.0,-4.308829436302185,0.0,-4.863974795341492,0.0,-5.706571388244629,0.0,1.9695093408584596,0.0,3.2456885035037994,0.0,3.8441123452186585,0.0,5.006671862602234,0.0,3.8441123452186585,0.0,5.006671862602234,0.0,0.01,0.0,0.001,0.0
0.7,70.0,0700,1,-1.0641297101974487,0.0,1.2685266733169556,0.0,4.183233737945557,0.0,6.067882537841797,0.0,7.257228851318359,0.0,3.288137912750244,0.0,9.920980453491213,0.0,-1.0641296783924103,0.0,1.2685267146634427,0.0,1.387691832089424,0.0,2.741531998250362,0.0,8.009444236755371,0.0,3.044441080093384,0.0,4.334264502525329,0.0,-4.334264502525329,0.0,-4.874498071670532,0.0,-5.784161891937256,0.0,1.9826350930452348,0.0,3.2526529593467712,0.0,3.860514729976654,0.0,5.0456687402725215,0.0,3.860514729976654,0.0,5.0456687402725215,0.0,0.01,0.0,0.001,0.0
0.71,71.0,0710,1,-1.0624810457229614,0.0,1.2962251901626587,0.0,4.1994171142578125,0.0,6.112524032592773,0.0,7.318439483642578,0.0,3.2907071113586426,0.0,9.690593719482422,0.0,-1.0624810813426973,0.0,1.2962251677225578,0.0,1.4038921688556671,0.0,2.8090657336485205,0.0,7.780425071716309,0.0,3.051929247379303,0.0,4.427245349884033,0.0,-4.427245349884033,0.0,-4.90808744430542,0.0,-5.9314355459213255,0.0,1.998911095356941,0.0,3.286882404565812,0.0,3.905112171173096,0.0,5.10721293926239,0.0,3.905112171173096,0.0,5.10721293926239,0.0,0.01,0.0,0.001,0.0
0.72,72.0,0720,1,-1.0713437795639038,0.0,1.3126274347305298,0.0,4.222193717956543,0.0,6.1486406326293945,0.0,7.346274852752685,0.0,3.30086088180542,0.0,9.895917892456056,0.0,-1.0713437239646912,0.0,1.3126274372902849,0.0,1.4186161470413208,0.0,2.8707681640057925,0.0,7.984530448913574,0.0,3.070935499668121,0.0,4.496785035133362,0.0,-4.496785035133362,0.0,-4.985952150821686,0.0,-5.901154131889343,0.0,2.0214416825294497,0.0,3.3204026401042936,0.0,3.9404317941665647,0.0,5.138746218681336,0.0,3.9404317941665647,0.0,5.138746218681336,0.0,0.01,0.0,0.001,0.0
0.73,73.0,0730,1,-1.0685724020004272,0.0,1.330119013786316,0.0,4.232132911682129,0.0,6.163212776184082,0.0,7.415895462036133,0.0,3.299392938613892,0.0,9.895917892456056,0.0,-1.068572412675619,0.0,1.3301190061101422,0.0,1.432087165671587,0.0,2.9110635715468263,0.0,7.984530448913574,0.0,3.0525787115097045,0.0,4.528972368240356,0.0,-4.528972368240356,0.0,-5.036376860141754,0.0,-5.982850084781647,0.0,2.030182893180847,0.0,3.3247545194625854,0.0,3.9517139616012575,0.0,5.210644993782044,0.0,3.9517139616012575,0.0,5.210644993782044,0.0,0.01,0.0,0.001,0.0
0.74,74.0,0740,1,-1.063076376914978,0.0,1.3564071655273438,0.0,4.244958400726318,0.0,6.167240142822266,0.0,7.403826713562012,0.0,3.299689054489136,0.0,9.295392990112305,0.0,-1.0630763836681842,0.0,1.356407104625854,0.0,1.4481828626811504,0.0,2.969971630992518,0.0,7.387569427490234,0.0,3.0626032829284666,0.0,4.53552059173584,0.0,-4.53552059173584,0.0,-5.05373340845108,0.0,-5.853864055633545,0.0,2.04329556453228,0.0,3.331616804361343,0.0,3.9555985198020935,0.0,5.191095271110535,0.0,3.9555985198020935,0.0,5.191095271110535,0.0,0.01,0.0,0.001,0.0
0.75,75.0,0750,1,-1.0629907846450806,0.0,1.38397216796875,0.0,4.263339042663574,0.0,6.182828903198242,0.0,7.454512119293213,0.0,3.305025100708008,0.0,9.912556648254396,0.0,-1.062990872579813,0.0,1.3839722267347692,0.0,1.4680509012401104,0.0,3.0453287195611867,0.0,7.387801170349121,0.0,3.0975017189979552,0.0,4.535131359100342,0.0,-4.535131359100342,0.0,-5.120609035491943,0.0,-5.945920038700104,0.0,2.061488449454308,0.0,3.3456821546554565,0.0,3.976365339756012,0.0,5.247141170501709,0.0,3.976365339756012,0.0,5.247141170501709,0.0,0.01,0.0,0.001,0.0
0.76,76.0,0760,1,-1.06400728225708,0.0,1.3956173658370972,0.0,4.275896072387695,0.0,6.187666416168213,0.0,7.4516096115112305,0.0,3.3077218532562256,0.0,9.912556648254396,0.0,-1.0640072292268277,0.0,1.3956173873752442,0.0,1.4782050792753696,0.0,3.079859275791053,0.0,7.387801170349121,0.0,3.0890548586845394,0.0,4.506659188270569,0.0,-4.506659188270569,0.0,-5.108037855625152,0.0,-5.964691958427429,0.0,2.0735431347846984,0.0,3.347926083803177,0.0,3.9782749037742615,0.0,5.243067126274109,0.0,3.9782749037742615,0.0,5.243067126274109,0.0,0.01,0.0,0.001,0.0
0.77,77.0,0770,1,-1.0628726482391355,0.0,1.413834810256958,0.0,4.290189743041992,0.0,6.195253372192383,0.0,7.46589469909668,0.0,3.310077428817749,0.0,9.912556648254396,0.0,-1.062872696584463,0.0,1.4138348194041608,0.0,1.4918753257095814,0.0,3.128627265704324,0.0,7.387801170349121,0.0,3.1063295245170592,0.0,4.547771415710449,0.0,-4.547771415710449,0.0,-5.041782402992249,0.0,-5.96481409740448,0.0,2.0880866865158083,0.0,3.359155196428299,0.0,3.985358308315277,0.0,5.248731331825256,0.0,3.985358308315277,0.0,5.248731331825256,0.0,0.01,0.0,0.001,0.0
