band_bound,band_pct,band_slug,simulation_index,eval_seed,run_dir,benchmark_point_agent,benchmark_empirical_agent,benchmark_point_mean,benchmark_point_stddev,benchmark_point_cvar_50,benchmark_point_cvar_95,benchmark_point_cvar_99,benchmark_point_mae,benchmark_point_worstcase,benchmark_empirical_mean_error,benchmark_empirical_std_error,benchmark_empirical_mae_error,benchmark_empirical_mse_error,benchmark_empirical_worst_case,benchmark_empirical_var_95,benchmark_empirical_var_99,benchmark_empirical_q_1pct,benchmark_empirical_q_0_5pct,benchmark_empirical_q_0_1pct,benchmark_empirical_cvar_50,benchmark_empirical_cvar_90,benchmark_empirical_cvar_95,benchmark_empirical_cvar_99,benchmark_empirical_es_95,benchmark_empirical_es_99,benchmark_empirical_exceedance_left_1pct,benchmark_empirical_exceedance_left_0_1pct
0.1,10.0,0100,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0100__sim_01,local_risk_minimization,local_risk_minimization,-0.0029328959062695,0.3712210953235626,2.4653499126434326,2.9559452533721924,3.223947048187256,2.202796459197998,3.6857430934906006,-0.0029328961610794,0.3712210856554461,0.2927766319751739,0.1378136963150997,1.7172530889511108,0.624137818813324,0.923390531539917,-0.923390531539917,-1.0351241743564603,-1.325879894375801,0.2956796897888183,0.67850075340271,0.8148878610134125,1.0978984606266022,0.8148878610134125,1.0978984606266022,0.01,0.001
0.11,11.0,0110,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0110__sim_01,local_risk_minimization,local_risk_minimization,-0.0019624391570687,0.3771089315414428,2.4708268642425537,2.9725775718688965,3.2455294132232666,2.201820373535156,3.6857430934906006,-0.0019624407410621,0.3771089136779377,0.2978178996443748,0.1422149839490164,1.7172530889511108,0.6349414587020874,0.9597210419178008,-0.9597210419178008,-1.0389940744638444,-1.3549051041603088,0.2996635862588882,0.691949834227562,0.8282747588157654,1.1019873821735382,0.8282747588157654,1.1019873821735382,0.01,0.001
0.12,12.0,0120,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0120__sim_01,local_risk_minimization,local_risk_minimization,-0.0020237842109054,0.3860985040664673,2.4787111282348637,2.9932425022125244,3.262229681015014,2.201882123947144,3.779792070388794,-0.0020237823605537,0.386098511535768,0.3046565023064613,0.1490761563051784,1.7709821462631226,0.6490993499755859,0.9681082653999328,-0.9681082653999328,-1.0641552114486694,-1.3432240512371063,0.3066198719263077,0.7067137318849563,0.844069010257721,1.1258587074279784,0.844069010257721,1.1258587074279784,0.01,0.001
0.13,13.0,0130,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0130__sim_01,local_risk_minimization,local_risk_minimization,-0.0017562261782586,0.3948154151439667,2.4853901863098145,3.0120387077331543,3.296671152114868,2.201612710952759,4.086704730987549,-0.0017562267422676,0.3948154225296161,0.3116743662714958,0.1558823021996095,1.9235684871673584,0.6691635191440582,0.9785167551040648,-0.9785167551040648,-1.0733462172746655,-1.3550554134845734,0.31334792470932,0.7225669261217117,0.8627889978885651,1.1450686490535735,0.8627889978885651,1.1450686490535735,0.01,0.001
0.14,14.000000000000002,0140,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0140__sim_01,local_risk_minimization,local_risk_minimization,-0.0005306972307153,0.4027498066425323,2.491243839263916,3.026634454727173,3.29502010345459,2.2003798484802246,4.182766437530518,-0.0005306993961334,0.4027497883084633,0.3182551283836364,0.1622076736243611,2.084300994873047,0.6852430641651154,0.9877149772644044,-0.9877149772644044,-1.0951868945360184,-1.31624078643322,0.3187305954694748,0.7369246841669083,0.8812909178733825,1.1520967721939086,0.8812909178733825,1.1520967721939086,0.01,0.001
0.15,15.0,0150,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0150__sim_01,local_risk_minimization,local_risk_minimization,-0.001860681688413,0.4131397306919098,2.501936674118042,3.0529093742370605,3.335122585296631,2.2017178535461426,4.182766437530518,-0.0018606833457946,0.4131397503763673,0.326425244474411,0.1706879154835604,2.084300994873047,0.7018890261650085,1.0315013110637663,-1.0315013110637663,-1.1382487893104554,-1.3918194144964218,0.3282606746435165,0.7542840864658356,0.9014046506881714,1.1952553653717042,0.9014046506881714,1.1952553653717042,0.01,0.001
0.16,16.0,0160,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0160__sim_01,local_risk_minimization,local_risk_minimization,-0.001263759098947,0.4256105720996856,2.510239124298096,3.094585418701172,3.422344923019409,2.201117515563965,4.241389274597168,-0.0012637593746185,0.425610576801007,0.3352083804368972,0.1811459601726428,2.084300994873047,0.7208605766296386,1.0614186131954193,-1.0614186131954193,-1.2190121281147004,-1.5697440074682236,0.3364406730651855,0.7788284211158752,0.9345473728179932,1.2704139244556427,0.9345473728179932,1.2704139244556427,0.01,0.001
0.17,17.0,0170,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0170__sim_01,local_risk_minimization,local_risk_minimization,-0.0019692019559442,0.435040533542633,2.518461227416992,3.129471778869629,3.4695425033569336,2.201827049255371,4.182766437530518,-0.0019692022085189,0.4350405238621226,0.3422332962751389,0.1892641351595681,2.084300994873047,0.7409391462802887,1.1124303460121154,-1.1124303460121154,-1.2539001321792602,-1.562475875377655,0.3441508497238159,0.8039166702032089,0.9698032436370848,1.308689388036728,0.9698032436370848,1.308689388036728,0.01,0.001
0.18,18.0,0180,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0180__sim_01,local_risk_minimization,local_risk_minimization,0.0007570381276309,0.4482685327529907,2.526520013809204,3.1575655937194824,3.494271755218506,2.199084520339966,4.182766437530518,0.0007570375442504,0.4482685405883549,0.350842026925087,0.200945257587057,2.084300994873047,0.7602893710136414,1.142843804359436,-1.142843804359436,-1.2964295899868012,-1.5526157253980637,0.349938491654396,0.8251957070827484,0.994170229911804,1.3384531331062317,0.994170229911804,1.3384531331062317,0.01,0.001
0.19,19.0,0190,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1c_2_asian_arith_tc1_band\compare\_tmp_bs_band_calibration\band_0190__sim_01,local_risk_minimization,local_risk_minimization,-0.0022284861188381,0.4590096473693847,2.5379254817962646,3.1803507804870605,3.547415971755981,2.202087879180908,4.248002052307129,-0.0022284847974777,0.4590096287199144,0.3593104556083679,0.2106948054020863,2.084300994873047,0.7751828551292419,1.1727209687232971,-1.1727209687232971,-1.343490651845932,-1.6542937297821043,0.3615044694900513,0.8456571449041367,1.0210742578506469,1.395370614528656,1.0210742578506469,1.395370614528656,0.01,0.001
