band_bound,band_pct,band_slug,n_simulations,benchmark_point_mean_mean,benchmark_point_mean_std,benchmark_point_stddev_mean,benchmark_point_stddev_std,benchmark_point_cvar_50_mean,benchmark_point_cvar_50_std,benchmark_point_cvar_95_mean,benchmark_point_cvar_95_std,benchmark_point_cvar_99_mean,benchmark_point_cvar_99_std,benchmark_point_mae_mean,benchmark_point_mae_std,benchmark_point_worstcase_mean,benchmark_point_worstcase_std,benchmark_empirical_mean_error_mean,benchmark_empirical_mean_error_std,benchmark_empirical_std_error_mean,benchmark_empirical_std_error_std,benchmark_empirical_mae_error_mean,benchmark_empirical_mae_error_std,benchmark_empirical_mse_error_mean,benchmark_empirical_mse_error_std,benchmark_empirical_worst_case_mean,benchmark_empirical_worst_case_std,benchmark_empirical_var_95_mean,benchmark_empirical_var_95_std,benchmark_empirical_var_99_mean,benchmark_empirical_var_99_std,benchmark_empirical_q_1pct_mean,benchmark_empirical_q_1pct_std,benchmark_empirical_q_0_5pct_mean,benchmark_empirical_q_0_5pct_std,benchmark_empirical_q_0_1pct_mean,benchmark_empirical_q_0_1pct_std,benchmark_empirical_cvar_50_mean,benchmark_empirical_cvar_50_std,benchmark_empirical_cvar_90_mean,benchmark_empirical_cvar_90_std,benchmark_empirical_cvar_95_mean,benchmark_empirical_cvar_95_std,benchmark_empirical_cvar_99_mean,benchmark_empirical_cvar_99_std,benchmark_empirical_es_95_mean,benchmark_empirical_es_95_std,benchmark_empirical_es_99_mean,benchmark_empirical_es_99_std,benchmark_empirical_exceedance_left_1pct_mean,benchmark_empirical_exceedance_left_1pct_std,benchmark_empirical_exceedance_left_0_1pct_mean,benchmark_empirical_exceedance_left_0_1pct_std
0.15,15.0,0150,1,-2.0205070972442627,0.0,0.9969661831855774,0.0,6.68285083770752,0.0,8.301353454589844,0.0,9.181251525878906,0.0,5.9025092124938965,0.0,11.223541259765623,0.0,-2.020506931865216,0.0,0.9969662012497044,0.0,2.025391888344288,0.0,5.076389868149652,0.0,7.30996036529541,0.0,3.828490447998047,0.0,4.7361437034606935,0.0,-4.7361437034606935,0.0,-5.123900699615478,0.0,-5.966791276931763,0.0,2.796216928100586,0.0,3.991090017557144,0.0,4.405113827228546,0.0,5.279790186882019,0.0,4.405113827228546,0.0,5.279790186882019,0.0,0.01,0.0,0.001,0.0
0.16,16.0,0160,1,-1.9722007513046265,0.0,1.009538173675537,0.0,6.644259452819824,0.0,8.251870155334473,0.0,9.101447105407717,0.0,5.853915214538574,0.0,11.361602783203123,0.0,-1.9722008327007292,0.0,1.00953820012394,0.0,1.9815418638944624,0.0,4.908743502014934,0.0,7.447201728820801,0.0,3.795807123184204,0.0,4.66828519821167,0.0,-4.66828519821167,0.0,-5.038458533287049,0.0,-5.877109613418579,0.0,2.7578542974948883,0.0,3.947160006284714,0.0,4.35592417383194,0.0,5.200459623336792,0.0,4.35592417383194,0.0,5.200459623336792,0.0,0.01,0.0,0.001,0.0
0.17,17.0,0170,1,-1.926801800727844,0.0,1.0239471197128296,0.0,6.607806205749512,0.0,8.213977813720703,0.0,9.07423973083496,0.0,5.8082451820373535,0.0,10.98005199432373,0.0,-1.9268017505049704,0.0,1.023947148803011,0.0,1.9424119941830635,0.0,4.761032749290834,0.0,7.067915916442871,0.0,3.734317111968994,0.0,4.675402126312256,0.0,-4.675402126312256,0.0,-5.03211727142334,0.0,-5.790432667732238,0.0,2.72161742606163,0.0,3.903416241168976,0.0,4.318256863594055,0.0,5.173414115905762,0.0,4.318256863594055,0.0,5.173414115905762,0.0,0.01,0.0,0.001,0.0
0.18,18.0,0180,1,-1.881530284881592,0.0,1.0334991216659546,0.0,6.570555686950684,0.0,8.186680793762207,0.0,9.03443717956543,0.0,5.762702941894531,0.0,10.83935546875,0.0,-1.8815303206920624,0.0,1.0334991976111831,0.0,1.9001805120944977,0.0,4.608276939146534,0.0,6.928053855895996,0.0,3.713892698287964,0.0,4.627614011764527,0.0,-4.627614011764527,0.0,-4.974699621200561,0.0,-5.78875419998169,0.0,2.684588128948212,0.0,3.8758162229061126,0.0,4.291122329711914,0.0,5.133847742080689,0.0,4.291122329711914,0.0,5.133847742080689,0.0,0.01,0.0,0.001,0.0
0.19,19.0,0190,1,-1.849414825439453,0.0,1.026347517967224,0.0,6.530024528503418,0.0,8.164434432983398,0.0,9.052894592285156,0.0,5.730396270751953,0.0,10.56418514251709,0.0,-1.8494149082064628,0.0,1.02634761652566,0.0,1.866640812242031,0.0,4.473724932644222,0.0,6.65451717376709,0.0,3.687330794334412,0.0,4.637225847244263,0.0,-4.637225847244263,0.0,-5.042067923545837,0.0,-5.8170498218536375,0.0,2.644297700405121,0.0,3.846648887395858,0.0,4.269008054733276,0.0,5.152194476127624,0.0,4.269008054733276,0.0,5.152194476127624,0.0,0.01,0.0,0.001,0.0
0.2,20.0,0200,1,-1.8167916536331177,0.0,1.0175656080245972,0.0,6.488976001739502,0.0,8.142826080322266,0.0,9.039419174194336,0.0,5.697577953338623,0.0,10.56418514251709,0.0,-1.816791702568531,0.0,1.0175656533433612,0.0,1.8341441647887229,0.0,4.336171949385965,0.0,6.65451717376709,0.0,3.6383515357971192,0.0,4.597211475372315,0.0,-4.597211475372315,0.0,-5.034339156150818,0.0,-5.739851086616516,0.0,2.603492296457291,0.0,3.80865332698822,0.0,4.247527092933654,0.0,5.138799886703492,0.0,4.247527092933654,0.0,5.138799886703492,0.0,0.01,0.0,0.001,0.0
0.21,21.0,0210,1,-1.7818859815597534,0.0,1.015311598777771,0.0,6.451873302459717,0.0,8.094280242919922,0.0,8.957623481750488,0.0,5.662464141845703,0.0,10.7271146774292,0.0,-1.781885759717226,0.0,1.0153115732419151,0.0,1.801301836270094,0.0,4.205974451442009,0.0,6.816479682922363,0.0,3.60205979347229,0.0,4.5421325302124025,0.0,-4.5421325302124025,0.0,-4.922425360679626,0.0,-5.7013181734085085,0.0,2.5666106496810914,0.0,3.766009619474411,0.0,4.199270500183106,0.0,5.057488903999329,0.0,4.199270500183106,0.0,5.057488903999329,0.0,0.01,0.0,0.001,0.0
0.22,22.0,0220,1,-1.751984715461731,0.0,1.0257792472839355,0.0,6.427779674530029,0.0,8.068328857421875,0.0,8.978590965270996,0.0,5.632384300231934,0.0,10.8328857421875,0.0,-1.7519848797082902,0.0,1.025779291232408,0.0,1.778488822031021,0.0,4.121674173047732,0.0,6.921623229980469,0.0,3.574236941337585,0.0,4.544479961395264,0.0,-4.544479961395264,0.0,-4.924683198928833,0.0,-5.802969676017761,0.0,2.5426595435619355,0.0,3.740024138450623,0.0,4.173472710132599,0.0,5.078333206176758,0.0,4.173472710132599,0.0,5.078333206176758,0.0,0.01,0.0,0.001,0.0
0.23,23.0,0230,1,-1.7096593379974363,0.0,1.0454236268997192,0.0,6.396297454833984,0.0,8.053178787231445,0.0,8.991299629211426,0.0,5.589806079864502,0.0,11.44135570526123,0.0,-1.7096592364668846,0.0,1.0454236081400852,0.0,1.7479986041903497,0.0,4.015845225293164,0.0,7.526481628417969,0.0,3.5362585544586183,0.0,4.524952869415283,0.0,-4.524952869415283,0.0,-4.929625906944275,0.0,-5.772841725349426,0.0,2.511364186382293,0.0,3.712606785774231,0.0,4.158413101673126,0.0,5.090966119766235,0.0,4.158413101673126,0.0,5.090966119766235,0.0,0.01,0.0,0.001,0.0
0.24,24.0,0240,1,-1.675378918647766,0.0,1.082356333732605,0.0,6.388268947601318,0.0,8.076800346374512,0.0,9.0159273147583,0.0,5.555321216583252,0.0,11.784796714782717,0.0,-1.6753788277626038,0.0,1.0823563595947678,0.0,1.731244141626358,0.0,3.9783895056704335,0.0,7.867884635925293,0.0,3.54650022983551,0.0,4.569520492553711,0.0,-4.569520492553711,0.0,-4.986954898834228,0.0,-5.713586927413941,0.0,2.503383387708664,0.0,3.722932799577713,0.0,4.181894160270691,0.0,5.115447659492492,0.0,4.181894160270691,0.0,5.115447659492492,0.0,0.01,0.0,0.001,0.0
0.25,25.0,0250,1,-1.6280570030212402,0.0,1.1326526403427124,0.0,6.381598949432373,0.0,8.089804649353027,0.0,9.0570650100708,0.0,5.507716655731201,0.0,11.898918151855469,0.0,-1.6280570920288562,0.0,1.1326527288579675,0.0,1.7075683817327023,0.0,3.933472099094856,0.0,7.981328964233398,0.0,3.5443199634552003,0.0,4.585427875518799,0.0,-4.585427875518799,0.0,-4.978449597358703,0.0,-5.916529396057129,0.0,2.496752992868424,0.0,3.7329934685230257,0.0,4.194820544719696,0.0,5.156341691017151,0.0,4.194820544719696,0.0,5.156341691017151,0.0,0.01,0.0,0.001,0.0
0.26,26.0,0260,1,-1.5785892009735107,0.0,1.2005454301834106,0.0,6.386322021484375,0.0,8.180142402648926,0.0,9.225083351135254,0.0,5.457953929901123,0.0,14.956680297851562,0.0,-1.5785892826974393,0.0,1.2005454154640645,0.0,1.6855671134054662,0.0,3.933253418038999,0.0,11.020944595336914,0.0,3.5937572240829465,0.0,4.68002158164978,0.0,-4.68002158164978,0.0,-5.0677770280838015,0.0,-6.128772725105286,0.0,2.501448024940491,0.0,3.802837155342102,0.0,4.284623235702514,0.0,5.32336272239685,0.0,4.284623235702514,0.0,5.32336272239685,0.0,0.01,0.0,0.001,0.0
0.27,27.0,0270,1,-1.5479053258895874,0.0,1.211437106132507,0.0,6.3645501136779785,0.0,8.212477684020996,0.0,9.305161476135254,0.0,5.427086353302002,0.0,14.164260864257812,0.0,-1.5479053106367588,0.0,1.2114370562300485,0.0,1.6564282049119472,0.0,3.8635905919048064,0.0,10.233227729797363,0.0,3.607470321655273,0.0,4.692704429626465,0.0,-4.692704429626465,0.0,-5.165454058647156,0.0,-6.150893679618836,0.0,2.479805006170273,0.0,3.8198358514308928,0.0,4.316765845298767,0.0,5.402965140342713,0.0,4.316765845298767,0.0,5.402965140342713,0.0,0.01,0.0,0.001,0.0
0.28,28.000000000000004,0280,1,-1.5353935956954956,0.0,1.2080938816070557,0.0,6.351065635681152,0.0,8.20490837097168,0.0,9.27650547027588,0.0,5.414500236511231,0.0,14.164260864257812,0.0,-1.5353936177790164,0.0,1.208093910672287,0.0,1.6394046327769756,0.0,3.816924458519997,0.0,10.233227729797363,0.0,3.5981873512268066,0.0,4.705246458053589,0.0,-4.705246458053589,0.0,-5.16343930721283,0.0,-6.118012631416321,0.0,2.4664007455348966,0.0,3.814646790027618,0.0,4.309952457904815,0.0,5.374479494094849,0.0,4.309952457904815,0.0,5.374479494094849,0.0,0.01,0.0,0.001,0.0
0.29,28.999999999999996,0290,1,-1.5114483833312988,0.0,1.2009222507476809,0.0,6.323023319244385,0.0,8.180819511413574,0.0,9.231972694396973,0.0,5.390411853790283,0.0,13.290748596191406,0.0,-1.5114485105633737,0.0,1.2009223024313005,0.0,1.6126412827134131,0.0,3.726690976561136,0.0,9.36489963531494,0.0,3.6002421379089355,0.0,4.679640865325927,0.0,-4.679640865325927,0.0,-5.16343930721283,0.0,-6.09230849647522,0.0,2.4385246403694154,0.0,3.795473457336426,0.0,4.285295620918274,0.0,5.3302111196517945,0.0,4.285295620918274,0.0,5.3302111196517945,0.0,0.01,0.0,0.001,0.0
0.3,30.0,0300,1,-1.4876105785369873,0.0,1.1982136964797974,0.0,6.295234203338623,0.0,8.169398307800293,0.0,9.22380828857422,0.0,5.366432189941406,0.0,13.290748596191406,0.0,-1.4876106136858462,0.0,1.1982136963012815,0.0,1.5885517398297786,0.0,3.64870139995476,0.0,9.36489963531494,0.0,3.578872394561768,0.0,4.704368991851807,0.0,-4.704368991851807,0.0,-5.153217182159424,0.0,-6.073064646720886,0.0,2.410900731563568,0.0,3.7824318280220033,0.0,4.27394280910492,0.0,5.322094926834106,0.0,4.27394280910492,0.0,5.322094926834106,0.0,0.01,0.0,0.001,0.0
0.31,31.0,0310,1,-1.4681460857391355,0.0,1.1915624141693115,0.0,6.27238655090332,0.0,8.137487411499023,0.0,9.189704895019531,0.0,5.346851348876953,0.0,13.290748596191406,0.0,-1.4681461814701555,0.0,1.1915623782719278,0.0,1.567309608310461,0.0,3.5752741114784525,0.0,9.36489963531494,0.0,3.5450064182281493,0.0,4.685567598342895,0.0,-4.685567598342895,0.0,-5.124569592475891,0.0,-6.071316550254822,0.0,2.3881885232925417,0.0,3.7556545650959015,0.0,4.242220997810364,0.0,5.288193426132202,0.0,4.242220997810364,0.0,5.288193426132202,0.0,0.01,0.0,0.001,0.0
0.32,32.0,0320,1,-1.4506410360336304,0.0,1.1958080530166626,0.0,6.255413055419922,0.0,8.159989356994629,0.0,9.264123916625977,0.0,5.3292412757873535,0.0,13.290748596191406,0.0,-1.4506409963309763,0.0,1.1958080553929489,0.0,1.5515309958517551,0.0,3.5343162055787936,0.0,9.36489963531494,0.0,3.548712015151977,0.0,4.71754340171814,0.0,-4.71754340171814,0.0,-5.182486805915833,0.0,-6.084353582382202,0.0,2.3713158696651457,0.0,3.7593584451675417,0.0,4.2645889449119565,0.0,5.362170310020447,0.0,4.2645889449119565,0.0,5.362170310020447,0.0,0.01,0.0,0.001,0.0
0.33,33.0,0330,1,-1.433649659156799,0.0,1.1963748931884766,0.0,6.238846778869629,0.0,8.153141021728516,0.0,9.201437950134276,0.0,5.312148571014404,0.0,12.34418487548828,0.0,-1.4336496661245823,0.0,1.1963748981722986,0.0,1.5369043658912185,0.0,3.486664262155904,0.0,8.42395305633545,0.0,3.5545965671539306,0.0,4.655299215316773,0.0,-4.655299215316773,0.0,-5.159487619400024,0.0,-6.071317928314209,0.0,2.354848060846329,0.0,3.756699895620346,0.0,4.25778131866455,0.0,5.299857649803162,0.0,4.25778131866455,0.0,5.299857649803162,0.0,0.01,0.0,0.001,0.0
0.34,34.0,0340,1,-1.4094562530517578,0.0,1.2007662057876587,0.0,6.214630603790283,0.0,8.149822235107422,0.0,9.196697235107422,0.0,5.287810802459717,0.0,12.97980499267578,0.0,-1.4094561904251577,0.0,1.2007662024535617,0.0,1.520688824313879,0.0,3.4284062256825454,0.0,9.055800437927246,0.0,3.5563627958297728,0.0,4.676436805725098,0.0,-4.676436805725098,0.0,-5.136427631378174,0.0,-6.096447025299073,0.0,2.330775174188614,0.0,3.740657307624817,0.0,4.254483003616333,0.0,5.295144100189209,0.0,4.254483003616333,0.0,5.295144100189209,0.0,0.01,0.0,0.001,0.0
0.35,35.0,0350,1,-1.3927069902420044,0.0,1.1979552507400513,0.0,6.196106433868408,0.0,8.097674369812012,0.0,9.140743255615234,0.0,5.270961761474609,0.0,11.41912078857422,0.0,-1.3927069573760034,0.0,1.197955288639072,0.0,1.5101761576771735,0.0,3.374729542701847,0.0,7.5043792724609375,0.0,3.5041713237762453,0.0,4.638774833679199,0.0,-4.638774833679199,0.0,-5.053496689796448,0.0,-6.071363459587097,0.0,2.3123610349178314,0.0,3.699830481290818,0.0,4.202643855571747,0.0,5.239522638320923,0.0,4.202643855571747,0.0,5.239522638320923,0.0,0.01,0.0,0.001,0.0
0.36,36.0,0360,1,-1.369441032409668,0.0,1.2081339359283447,0.0,6.17620849609375,0.0,8.110068321228027,0.0,9.199970245361328,0.0,5.247557163238525,0.0,11.667072296142578,0.0,-1.3694410442948342,0.0,1.2081339806042315,0.0,1.4984682683348656,0.0,3.3349564888899508,0.0,7.750859260559082,0.0,3.491117262840271,0.0,4.638774833679199,0.0,-4.638774833679199,0.0,-5.086034164428711,0.0,-6.21444317150116,0.0,2.292581512117386,0.0,3.698883631944657,0.0,4.21496360874176,0.0,5.298398199081421,0.0,4.21496360874176,0.0,5.298398199081421,0.0,0.01,0.0,0.001,0.0
0.37,37.0,0370,1,-1.3483446836471558,0.0,1.2205805778503418,0.0,6.160879135131836,0.0,8.104475975036621,0.0,9.180465698242188,0.0,5.226334571838379,0.0,11.039262771606444,0.0,-1.3483446822226048,0.0,1.2205806090388702,0.0,1.4942127412974835,0.0,3.307850405239676,0.0,7.126774787902832,0.0,3.466642165184021,0.0,4.64034836769104,0.0,-4.64034836769104,0.0,-5.142168545722962,0.0,-6.136245125770569,0.0,2.277342680549621,0.0,3.6822453343868258,0.0,4.209405263900757,0.0,5.279008951187134,0.0,4.209405263900757,0.0,5.279008951187134,0.0,0.01,0.0,0.001,0.0
