band_bound,band_pct,band_slug,simulation_index,eval_seed,run_dir,benchmark_point_agent,benchmark_empirical_agent,benchmark_point_mean,benchmark_point_stddev,benchmark_point_cvar_50,benchmark_point_cvar_95,benchmark_point_cvar_99,benchmark_point_mae,benchmark_point_worstcase,benchmark_empirical_mean_error,benchmark_empirical_std_error,benchmark_empirical_mae_error,benchmark_empirical_mse_error,benchmark_empirical_worst_case,benchmark_empirical_var_95,benchmark_empirical_var_99,benchmark_empirical_q_1pct,benchmark_empirical_q_0_5pct,benchmark_empirical_q_0_1pct,benchmark_empirical_cvar_50,benchmark_empirical_cvar_90,benchmark_empirical_cvar_95,benchmark_empirical_cvar_99,benchmark_empirical_es_95,benchmark_empirical_es_99,benchmark_empirical_exceedance_left_1pct,benchmark_empirical_exceedance_left_0_1pct
0.19,19.0,0190,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0190__sim_01,bs_delta_hedging,bs_delta_hedging,-1.849414825439453,1.026347517967224,6.530024528503418,8.164434432983398,9.052894592285156,5.730396270751953,10.56418514251709,-1.8494149082064628,1.02634761652566,1.866640812242031,4.473724932644222,6.65451717376709,3.687330794334412,4.637225847244263,-4.637225847244263,-5.042067923545837,-5.8170498218536375,2.644297700405121,3.846648887395858,4.269008054733276,5.152194476127624,4.269008054733276,5.152194476127624,0.01,0.001
0.2,20.0,0200,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0200__sim_01,bs_delta_hedging,bs_delta_hedging,-1.8167916536331177,1.0175656080245972,6.488976001739502,8.142826080322266,9.039419174194336,5.697577953338623,10.56418514251709,-1.816791702568531,1.0175656533433612,1.8341441647887229,4.336171949385965,6.65451717376709,3.6383515357971192,4.597211475372315,-4.597211475372315,-5.034339156150818,-5.739851086616516,2.603492296457291,3.80865332698822,4.247527092933654,5.138799886703492,4.247527092933654,5.138799886703492,0.01,0.001
0.21,21.0,0210,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0210__sim_01,bs_delta_hedging,bs_delta_hedging,-1.7818859815597534,1.015311598777771,6.451873302459717,8.094280242919922,8.957623481750488,5.662464141845703,10.7271146774292,-1.781885759717226,1.0153115732419151,1.801301836270094,4.205974451442009,6.816479682922363,3.60205979347229,4.5421325302124025,-4.5421325302124025,-4.922425360679626,-5.7013181734085085,2.5666106496810914,3.766009619474411,4.199270500183106,5.057488903999329,4.199270500183106,5.057488903999329,0.01,0.001
0.22,22.0,0220,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0220__sim_01,bs_delta_hedging,bs_delta_hedging,-1.751984715461731,1.0257792472839355,6.427779674530029,8.068328857421875,8.978590965270996,5.632384300231934,10.8328857421875,-1.7519848797082902,1.025779291232408,1.778488822031021,4.121674173047732,6.921623229980469,3.574236941337585,4.544479961395264,-4.544479961395264,-4.924683198928833,-5.802969676017761,2.5426595435619355,3.740024138450623,4.173472710132599,5.078333206176758,4.173472710132599,5.078333206176758,0.01,0.001
0.23,23.0,0230,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0230__sim_01,bs_delta_hedging,bs_delta_hedging,-1.7096593379974363,1.0454236268997192,6.396297454833984,8.053178787231445,8.991299629211426,5.589806079864502,11.44135570526123,-1.7096592364668846,1.0454236081400852,1.7479986041903497,4.015845225293164,7.526481628417969,3.5362585544586183,4.524952869415283,-4.524952869415283,-4.929625906944275,-5.772841725349426,2.511364186382293,3.712606785774231,4.158413101673126,5.090966119766235,4.158413101673126,5.090966119766235,0.01,0.001
0.24,24.0,0240,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0240__sim_01,bs_delta_hedging,bs_delta_hedging,-1.675378918647766,1.082356333732605,6.388268947601318,8.076800346374512,9.0159273147583,5.555321216583252,11.784796714782717,-1.6753788277626038,1.0823563595947678,1.731244141626358,3.9783895056704335,7.867884635925293,3.54650022983551,4.569520492553711,-4.569520492553711,-4.986954898834228,-5.713586927413941,2.503383387708664,3.722932799577713,4.181894160270691,5.115447659492492,4.181894160270691,5.115447659492492,0.01,0.001
0.25,25.0,0250,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0250__sim_01,bs_delta_hedging,bs_delta_hedging,-1.6280570030212402,1.1326526403427124,6.381598949432373,8.089804649353027,9.0570650100708,5.507716655731201,11.898918151855469,-1.6280570920288562,1.1326527288579675,1.7075683817327023,3.933472099094856,7.981328964233398,3.5443199634552003,4.585427875518799,-4.585427875518799,-4.978449597358703,-5.916529396057129,2.496752992868424,3.7329934685230257,4.194820544719696,5.156341691017151,4.194820544719696,5.156341691017151,0.01,0.001
0.26,26.0,0260,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0260__sim_01,bs_delta_hedging,bs_delta_hedging,-1.5785892009735107,1.2005454301834106,6.386322021484375,8.180142402648926,9.225083351135254,5.457953929901123,14.956680297851562,-1.5785892826974393,1.2005454154640645,1.6855671134054662,3.933253418038999,11.020944595336914,3.5937572240829465,4.68002158164978,-4.68002158164978,-5.0677770280838015,-6.128772725105286,2.501448024940491,3.802837155342102,4.284623235702514,5.32336272239685,4.284623235702514,5.32336272239685,0.01,0.001
0.27,27.0,0270,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0270__sim_01,bs_delta_hedging,bs_delta_hedging,-1.5479053258895874,1.211437106132507,6.3645501136779785,8.212477684020996,9.305161476135254,5.427086353302002,14.164260864257812,-1.5479053106367588,1.2114370562300485,1.6564282049119472,3.8635905919048064,10.233227729797363,3.607470321655273,4.692704429626465,-4.692704429626465,-5.165454058647156,-6.150893679618836,2.479805006170273,3.8198358514308928,4.316765845298767,5.402965140342713,4.316765845298767,5.402965140342713,0.01,0.001
0.28,28.000000000000004,0280,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W1_gbm_fixed\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0280__sim_01,bs_delta_hedging,bs_delta_hedging,-1.5353935956954956,1.2080938816070557,6.351065635681152,8.20490837097168,9.27650547027588,5.414500236511231,14.164260864257812,-1.5353936177790164,1.208093910672287,1.6394046327769756,3.816924458519997,10.233227729797363,3.5981873512268066,4.705246458053589,-4.705246458053589,-5.16343930721283,-6.118012631416321,2.4664007455348966,3.814646790027618,4.309952457904815,5.374479494094849,4.309952457904815,5.374479494094849,0.01,0.001
