Date,Adj Close,Close,High,Low,Open,Volume
2019-04-18,261.9736633300781,290.0199890136719,290.32000732421875,288.6600036621094,290.1000061035156,68708500
2019-04-22,262.1995849609375,290.2699890136719,290.44000244140625,289.07000732421875,289.1700134277344,40160100
2019-04-23,264.5570068359375,292.8800048828125,293.1400146484375,290.4200134277344,290.67999267578125,52246600
2019-04-24,263.969970703125,292.2300109863281,293.1600036621094,292.07000732421875,292.7900085449219,50392900
2019-04-25,263.80731201171875,292.04998779296875,292.7799987792969,290.7300109863281,292.1199951171875,57770900
2019-04-26,265.035888671875,293.4100036621094,293.489990234375,291.239990234375,292.1000061035156,50916400
2019-04-29,265.451416015625,293.8699951171875,294.45001220703125,293.4100036621094,293.510009765625,57197700
2019-04-30,265.58685302734375,294.0199890136719,294.3399963378906,291.9200134277344,293.489990234375,81111700
2019-05-01,263.59051513671875,291.80999755859375,294.95001220703125,291.79998779296875,294.7200012207031,71671900
2019-05-02,263.02142333984375,291.17999267578125,292.70001220703125,289.5199890136719,291.67999267578125,65030200
2019-05-03,265.5957946777344,294.0299987792969,294.3399963378906,291.29998779296875,292.82000732421875,56543700
2019-05-06,264.5028991699219,292.82000732421875,293.30999755859375,288.8999938964844,289.25,107198100
2019-05-07,260.08575439453125,287.92999267578125,290.80999755859375,285.80999755859375,290.1499938964844,144729900
2019-05-08,259.7244567871094,287.5299987792969,289.42999267578125,286.8699951171875,287.5299987792969,91568300
2019-05-09,258.93853759765625,286.6600036621094,287.3299865722656,283.29998779296875,285.2300109863281,103471100
2019-05-10,260.23931884765625,288.1000061035156,288.94000244140625,282.29998779296875,285.6199951171875,112429300
2019-05-13,253.69952392578125,280.8599853515625,283.489990234375,279.92999267578125,282.4200134277344,127290500
2019-05-14,255.99386596679688,283.3999938964844,285.1000061035156,281.8500061035156,281.989990234375,77003200
2019-05-15,257.4932861328125,285.05999755859375,285.7699890136719,281.3599853515625,281.5899963378906,73956400
2019-05-16,259.8780517578125,287.70001220703125,289.2099914550781,285.760009765625,285.8399963378906,76749600
2019-05-17,258.1979064941406,285.8399963378906,288.6000061035156,285.1199951171875,285.1400146484375,100353000
2019-05-20,256.4906005859375,283.95001220703125,285.9599914550781,283.1199951171875,284.05999755859375,62877600
2019-05-21,258.8030700683594,286.510009765625,286.92999267578125,285.54998779296875,285.8299865722656,46847100
2019-05-22,258.00811767578125,285.6300048828125,286.69000244140625,285.1000061035156,285.45001220703125,49482500
2019-05-23,254.855712890625,282.1400146484375,283.2099914550781,280.57000732421875,283.1600036621094,98733800
2019-05-24,255.43380737304688,282.7799987792969,284.20001220703125,282.0899963378906,283.739990234375,55268100
2019-05-28,253.05809020996094,280.1499938964844,284.1499938964844,280.1300048828125,283.0899963378906,70029400
2019-05-29,251.35992431640625,278.2699890136719,279.3599853515625,276.7099914550781,278.9100036621094,104972900
2019-05-30,252.04638671875,279.0299987792969,280.0400085449219,277.80999755859375,279.1099853515625,62523800
2019-05-31,248.65005493164062,275.2699890136719,277.1199951171875,275.239990234375,276.20001220703125,86862800
2019-06-03,248.0177459716797,274.57000732421875,276.54998779296875,273.0899963378906,275.30999755859375,96428000
2019-06-04,253.40139770507812,280.5299987792969,280.67999267578125,276.6199951171875,277.1199951171875,77231900
2019-06-05,255.59642028808594,282.9599914550781,282.989990234375,280.32000732421875,282.3299865722656,71169700
2019-06-06,257.2584533691406,284.79998779296875,285.54998779296875,282.57000732421875,283.2900085449219,69430400
2019-06-07,259.83282470703125,287.6499938964844,288.8500061035156,285.739990234375,285.92999267578125,74272200
2019-06-10,261.0252380371094,288.9700012207031,290.82000732421875,288.8699951171875,289.3699951171875,60799100
2019-06-11,260.9619445800781,288.8999938964844,291.3999938964844,288.17999267578125,290.989990234375,58641300
2019-06-12,260.501220703125,288.3900146484375,289.260009765625,287.82000732421875,288.6400146484375,47096300
2019-06-13,261.5761413574219,289.5799865722656,289.9800109863281,288.6199951171875,289.3999938964844,48945200
2019-06-14,261.2871398925781,289.260009765625,289.92999267578125,288.4100036621094,289.260009765625,52324700
2019-06-17,261.386474609375,289.3699951171875,290.2200012207031,289.17999267578125,289.5199890136719,39205700
2019-06-18,264.1235046386719,292.3999938964844,293.57000732421875,290.989990234375,291.3900146484375,85434800
2019-06-19,264.7197265625,293.05999755859375,293.6499938964844,291.4700012207031,292.54998779296875,78674400
2019-06-20,267.2488708496094,295.8599853515625,296.30999755859375,293.1300048828125,296.0400085449219,116570000
2019-06-21,266.8603210449219,294.0,295.5199890136719,293.760009765625,294.1300048828125,83309500
2019-06-24,266.53369140625,293.6400146484375,294.5799865722656,293.4700012207031,294.2300109863281,47582700
2019-06-25,263.9195861816406,290.760009765625,293.7300109863281,290.6400146484375,293.70001220703125,82028700
2019-06-26,263.65618896484375,290.4700012207031,292.30999755859375,290.3500061035156,291.75,51584900
2019-06-27,264.5912170410156,291.5,292.05999755859375,290.8900146484375,291.30999755859375,40355200
2019-06-28,265.95257568359375,293.0,293.54998779296875,292.010009765625,292.5799865722656,59350900
2019-07-01,268.3671875,295.6600036621094,296.9200134277344,294.3299865722656,296.67999267578125,78705600
2019-07-02,269.06610107421875,296.42999267578125,296.489990234375,294.67999267578125,295.6099853515625,61504500
2019-07-03,271.21734619140625,298.79998779296875,298.82000732421875,297.0199890136719,297.17999267578125,40898900
2019-07-05,270.90869140625,298.4599914550781,298.6400146484375,296.010009765625,297.44000244140625,51677300
2019-07-08,269.420166015625,296.82000732421875,298.260009765625,296.2200012207031,297.010009765625,45841800
2019-07-09,269.7559509277344,297.19000244140625,297.5199890136719,295.4800109863281,295.5400085449219,41101300
2019-07-10,271.04486083984375,298.6099853515625,299.6600036621094,297.7799987792969,298.3699951171875,58448500
2019-07-11,271.68023681640625,299.30999755859375,299.5799865722656,298.20001220703125,299.32000732421875,50826100
2019-07-12,272.8964538574219,300.6499938964844,300.7300109863281,299.510009765625,299.8500061035156,40326000
2019-07-15,272.98724365234375,300.75,301.1300048828125,300.19000244140625,301.1300048828125,33900000
2019-07-16,272.10687255859375,299.7799987792969,300.8800048828125,299.44000244140625,300.6499938964844,36650100
2019-07-17,270.255126953125,297.739990234375,299.92999267578125,297.739990234375,299.75,36036300
2019-07-18,271.2445068359375,298.8299865722656,299.25,296.70001220703125,297.19000244140625,51392600
2019-07-19,269.7378234863281,297.1700134277344,300.07000732421875,296.9800109863281,300.0400085449219,58678600
2019-07-22,270.4003601074219,297.8999938964844,298.5,297.0400085449219,297.6099853515625,43638100
2019-07-23,272.3337707519531,300.0299987792969,300.0299987792969,298.2200012207031,299.1400146484375,44564500
2019-07-24,273.6136169433594,301.44000244140625,301.44000244140625,299.0899963378906,299.19000244140625,47213200
2019-07-25,272.3065185546875,300.0,301.0,299.1099853515625,300.94000244140625,55394100
2019-07-26,274.1309814453125,302.010009765625,302.2300109863281,300.6199951171875,300.760009765625,45084100
2019-07-29,273.63177490234375,301.4599914550781,302.010009765625,300.8500061035156,301.8800048828125,38126500
2019-07-30,272.9600830078125,300.7200012207031,301.1700134277344,299.489990234375,299.9100036621094,45849000
2019-07-31,269.97369384765625,297.42999267578125,301.20001220703125,295.20001220703125,300.989990234375,104245200
2019-08-01,267.622802734375,294.8399963378906,300.8699951171875,293.9599914550781,297.6000061035156,142646600
2019-08-02,265.6077880859375,292.6199951171875,294.1199951171875,290.8999938964844,293.8500061035156,116749700
2019-08-05,257.62017822265625,283.82000732421875,288.2099914550781,281.7200012207031,288.0899963378906,178745400
2019-08-06,261.2327575683594,287.79998779296875,288.0400085449219,284.2799987792969,285.9100036621094,120711700
2019-08-07,261.38702392578125,287.9700012207031,288.82000732421875,282.0400085449219,284.3999938964844,140572300
2019-08-08,266.5155334472656,293.6199951171875,293.6199951171875,289.010009765625,289.6199951171875,87713900
2019-08-09,264.70013427734375,291.6199951171875,293.239990234375,289.6499938964844,292.5799865722656,93730000
2019-08-12,261.477783203125,288.07000732421875,291.6099853515625,287.0199890136719,289.9599914550781,65527600
2019-08-13,265.5442199707031,292.54998779296875,294.1499938964844,287.3599853515625,287.739990234375,94299800
2019-08-14,257.6927185058594,283.8999938964844,288.739990234375,283.760009765625,288.07000732421875,135622100
2019-08-15,258.3735046386719,284.6499938964844,285.6400146484375,282.3900146484375,284.8800048828125,99556600
2019-08-16,262.1858215332031,288.8500061035156,289.3299865722656,284.7099914550781,286.4800109863281,83018300
2019-08-19,265.344482421875,292.3299865722656,293.0799865722656,291.44000244140625,292.19000244140625,53571800
2019-08-20,263.311279296875,290.0899963378906,292.3599853515625,289.95001220703125,291.7699890136719,51596400
2019-08-21,265.45355224609375,292.45001220703125,292.8599853515625,291.7200012207031,292.4800109863281,49524700
2019-08-22,265.37176513671875,292.3599853515625,293.92999267578125,290.3999938964844,293.2300109863281,51666400
2019-08-23,258.5550842285156,284.8500061035156,292.760009765625,283.4700012207031,290.9200134277344,149161500
2019-08-26,261.4141540527344,288.0,288.0,285.5799865722656,287.2699890136719,72423800
2019-08-27,260.3885803222656,286.8699951171875,289.95001220703125,286.0299987792969,289.5400085449219,66668900
2019-08-28,262.22210693359375,288.8900146484375,289.07000732421875,285.25,286.1400146484375,59696700
2019-08-29,265.57147216796875,292.5799865722656,293.1600036621094,290.6099853515625,291.7200012207031,57899400
2019-08-30,265.45355224609375,292.45001220703125,294.239990234375,291.4200134277344,294.2200012207031,62901200
2019-09-03,263.9013366699219,290.739990234375,291.5799865722656,289.2699890136719,290.57000732421875,69101400
2019-09-04,266.89666748046875,294.0400085449219,294.05999755859375,292.30999755859375,293.1400146484375,46887300
2019-09-05,270.32781982421875,297.82000732421875,298.8299865722656,294.0,296.7900085449219,83258100
2019-09-06,270.5365905761719,298.04998779296875,298.760009765625,297.4200134277344,298.1700134277344,49584300
2019-09-09,270.6727294921875,298.20001220703125,299.239990234375,297.1600036621094,299.1400146484375,51260300
2019-09-10,270.60919189453125,298.1300048828125,298.20001220703125,295.9700012207031,297.3599853515625,57947100
2019-09-11,272.5334777832031,300.25,300.3399963378906,297.75,298.4700012207031,68821100
2019-09-12,273.4774475097656,301.2900085449219,302.4599914550781,300.4100036621094,301.25,72908700
2019-09-13,273.2958679199219,301.0899963378906,302.1700134277344,300.67999267578125,301.7799987792969,62104800
2019-09-16,272.4517822265625,300.1600036621094,301.1400146484375,299.45001220703125,299.8399963378906,58191200
2019-09-17,273.1416320800781,300.9200134277344,301.0199890136719,299.75,299.94000244140625,41475500
2019-09-18,273.30499267578125,301.1000061035156,301.2200012207031,298.239990234375,300.489990234375,73375800
2019-09-19,273.28680419921875,301.0799865722656,302.6300048828125,300.7099914550781,301.5299987792969,76560500
2019-09-20,271.9956359863281,298.2799987792969,300.6700134277344,297.4100036621094,300.3599853515625,89565000
2019-09-23,271.9317932128906,298.2099914550781,299.0,297.2699890136719,297.54998779296875,43476800
2019-09-24,269.7979736328125,295.8699951171875,299.8399963378906,294.80999755859375,299.4100036621094,94869400
2019-09-25,271.3937683105469,297.6199951171875,298.1099853515625,294.3299865722656,295.9599914550781,71854000
2019-09-26,270.82843017578125,297.0,297.8599853515625,295.45001220703125,297.6300048828125,56179700
2019-09-27,269.3692932128906,295.3999938964844,297.95001220703125,293.69000244140625,297.8299865722656,84746600
2019-09-30,270.61865234375,296.7699890136719,297.54998779296875,295.9200134277344,295.9700012207031,51662400
2019-10-01,267.3997497558594,293.239990234375,298.4599914550781,293.0,297.739990234375,88242400
2019-10-02,262.6761779785156,288.05999755859375,291.510009765625,286.6400146484375,291.5,122539500
2019-10-03,264.8282775878906,290.4200134277344,290.45001220703125,284.82000732421875,287.80999755859375,85278800
2019-10-04,268.41192626953125,294.3500061035156,294.6300048828125,291.0799865722656,291.1400146484375,65091200
2019-10-07,267.2538146972656,293.0799865722656,295.260009765625,292.7699890136719,293.4700012207031,59610500
2019-10-08,263.10491943359375,288.5299987792969,291.8500061035156,288.489990234375,291.0400085449219,95708100
2019-10-09,265.60333251953125,291.2699890136719,292.29998779296875,290.05999755859375,290.75,62359400
2019-10-10,267.3997497558594,293.239990234375,294.2099914550781,291.0,291.17999267578125,55296300
2019-10-11,270.1717834472656,296.2799987792969,298.739990234375,296.1400146484375,296.2699890136719,98720400
2019-10-14,269.87091064453125,295.95001220703125,296.6700134277344,295.57000732421875,295.92999267578125,40394800
2019-10-15,272.542724609375,298.8800048828125,299.70001220703125,296.9700012207031,297.1000061035156,46754500
2019-10-16,272.1050109863281,298.3999938964844,299.1600036621094,297.9200134277344,298.3699951171875,48928200
2019-10-17,272.9075012207031,299.2799987792969,300.239990234375,298.5199890136719,299.67999267578125,45736600
2019-10-18,271.7129211425781,297.9700012207031,299.3999938964844,297.0299987792969,298.69000244140625,64304000
2019-10-21,273.554931640625,299.989990234375,300.2099914550781,298.94000244140625,299.4200134277344,39048600
2019-10-22,272.6612548828125,299.010009765625,300.8999938964844,298.9100036621094,300.5799865722656,48594700
2019-10-23,273.4546203613281,299.8800048828125,299.94000244140625,298.5,298.7300109863281,34352200
2019-10-24,273.90142822265625,300.3699951171875,301.07000732421875,299.4599914550781,300.9100036621094,35453100
2019-10-25,275.02301025390625,301.6000061035156,302.20001220703125,299.67999267578125,299.739990234375,45205400
2019-10-28,276.5732116699219,303.29998779296875,303.8500061035156,302.9100036621094,302.94000244140625,42147000
2019-10-29,276.49114990234375,303.2099914550781,304.2300109863281,302.8599853515625,303.0,44284900
2019-10-30,277.3392028808594,304.1400146484375,304.54998779296875,301.989990234375,303.42999267578125,49643900
2019-10-31,276.6005859375,303.3299865722656,304.1300048828125,301.7300109863281,304.1300048828125,69053800
2019-11-01,279.16302490234375,306.1400146484375,306.19000244140625,304.739990234375,304.9200134277344,71141500
2019-11-04,280.2845458984375,307.3699951171875,308.0,306.9599914550781,307.8500061035156,60606900
2019-11-05,279.9744567871094,307.0299987792969,307.9200134277344,306.7099914550781,307.5899963378906,42933200
2019-11-06,280.0384826660156,307.1000061035156,307.3999938964844,306.05999755859375,307.0299987792969,46487100
2019-11-07,281.023193359375,308.17999267578125,309.6499938964844,307.6600036621094,308.57000732421875,54272300
2019-11-08,281.71630859375,308.94000244140625,309.0,307.0299987792969,307.79998779296875,49032100
2019-11-11,281.1782531738281,308.3500061035156,308.5400085449219,307.2699890136719,307.4200134277344,35797300
2019-11-12,281.7709655761719,309.0,309.989990234375,308.1499938964844,308.75,46484600
2019-11-13,281.86212158203125,309.1000061035156,309.5400085449219,307.6600036621094,307.9100036621094,53917700
2019-11-14,282.2724914550781,309.54998779296875,309.6400146484375,308.0899963378906,308.7900085449219,51219900
2019-11-15,284.3150939941406,311.7900085449219,311.8399963378906,310.260009765625,311.0199890136719,62023600
2019-11-18,284.5248718261719,312.0199890136719,312.2799987792969,311.0299987792969,311.5299987792969,49228000
2019-11-19,284.4427490234375,311.92999267578125,312.69000244140625,311.2200012207031,312.67999267578125,67804700
2019-11-20,283.3850402832031,310.7699890136719,311.8500061035156,309.05999755859375,311.2799987792969,79406200
2019-11-21,282.9290466308594,310.2699890136719,311.010009765625,309.3900146484375,310.8900146484375,54664700
2019-11-22,283.55816650390625,310.9599914550781,311.239990234375,309.8500061035156,311.0899963378906,44850200
2019-11-25,285.75592041015625,313.3699951171875,313.3699951171875,311.9800109863281,311.9800109863281,48647200
2019-11-26,286.40338134765625,314.0799865722656,314.2799987792969,313.05999755859375,313.4100036621094,37569000
2019-11-27,287.67999267578125,315.4800109863281,315.4800109863281,314.3699951171875,314.6099853515625,44444600
2019-11-29,286.6130065917969,314.30999755859375,315.1300048828125,314.05999755859375,314.8599853515625,36592700
2019-12-02,284.1783142089844,311.6400146484375,314.6600036621094,311.1700134277344,314.5899963378906,75767800
2019-12-03,282.2724914550781,309.54998779296875,309.6400146484375,307.1300048828125,308.6499938964844,73941700
2019-12-04,284.0142517089844,311.4599914550781,312.1199951171875,310.32000732421875,310.70001220703125,49080000
2019-12-05,284.5248718261719,312.0199890136719,312.25,310.5799865722656,312.2300109863281,40709000
2019-12-06,287.12384033203125,314.8699951171875,315.30999755859375,314.1099853515625,314.1199951171875,48927000
2019-12-09,286.220947265625,313.8800048828125,315.17999267578125,313.79998779296875,314.44000244140625,34838500
2019-12-10,285.9017333984375,313.5299987792969,314.54998779296875,312.80999755859375,313.82000732421875,52649800
2019-12-11,286.71337890625,314.4200134277344,314.70001220703125,313.44000244140625,314.0299987792969,53429100
2019-12-12,289.1845397949219,317.1300048828125,317.989990234375,314.1700134277344,314.42999267578125,96389600
2019-12-13,289.3578186035156,317.32000732421875,318.6700134277344,316.0199890136719,316.8699951171875,81503900
2019-12-16,291.34576416015625,319.5,320.1499938964844,317.25,319.2200012207031,82749700
2019-12-17,291.4095764160156,319.57000732421875,320.25,319.4800109863281,319.9200134277344,61097700
2019-12-18,291.4277648925781,319.5899963378906,320.25,319.5299987792969,320.0,48133000
2019-12-19,292.6223449707031,320.8999938964844,320.9800109863281,319.5199890136719,319.79998779296875,85310500
2019-12-20,293.9052429199219,320.7300109863281,321.9700012207031,319.3900146484375,320.4599914550781,147142100
2019-12-23,294.3542175292969,321.2200012207031,321.6499938964844,321.05999755859375,321.5899963378906,52990000
2019-12-24,294.36346435546875,321.2300109863281,321.5199890136719,320.8999938964844,321.4700012207031,20270000
2019-12-26,295.9303283691406,322.94000244140625,322.95001220703125,321.6400146484375,321.6499938964844,30911200
2019-12-27,295.8570251464844,322.8599853515625,323.79998779296875,322.2799987792969,323.739990234375,42528800
2019-12-30,294.2259521484375,321.0799865722656,323.1000061035156,320.54998779296875,322.95001220703125,49729100
2019-12-31,294.94073486328125,321.8599853515625,322.1300048828125,320.1499938964844,320.5299987792969,57077300
2020-01-02,297.698974609375,324.8699951171875,324.8900146484375,322.5299987792969,323.5400085449219,59151200
2020-01-03,295.44476318359375,322.4100036621094,323.6400146484375,321.1000061035156,321.1600036621094,77709700
2020-01-06,296.5718994140625,323.6400146484375,323.7300109863281,320.3599853515625,320.489990234375,55653900
2020-01-07,295.7379455566406,322.7300109863281,323.5400085449219,322.239990234375,323.0199890136719,40496400
2020-01-08,297.3141174316406,324.45001220703125,325.7799987792969,322.6700134277344,322.94000244140625,68296000
2020-01-09,299.3301086425781,326.6499938964844,326.7300109863281,325.5199890136719,326.1600036621094,48473300
2020-01-10,298.4687194824219,325.7099914550781,327.4599914550781,325.20001220703125,327.2900085449219,53029300
2020-01-13,300.5214538574219,327.95001220703125,327.9599914550781,325.9200134277344,326.3900146484375,47086800
2020-01-14,300.063232421875,327.45001220703125,328.6199951171875,326.8399963378906,327.4700012207031,62832800
2020-01-15,300.7413635253906,328.19000244140625,329.0199890136719,327.260009765625,327.3500061035156,72056600
2020-01-16,303.242919921875,330.9200134277344,330.9200134277344,329.45001220703125,329.70001220703125,54050300
2020-01-17,304.1869201660156,331.95001220703125,332.17999267578125,330.8500061035156,331.70001220703125,95846000
2020-01-21,303.5912170410156,331.29998779296875,332.17999267578125,330.82000732421875,330.8999938964844,77742400
2020-01-22,303.62786865234375,331.3399963378906,332.95001220703125,331.1700134277344,332.239990234375,48914900
2020-01-23,303.97607421875,331.7200012207031,332.1700134277344,329.4100036621094,330.6300048828125,51963000
2020-01-24,301.2727966308594,328.7699890136719,332.5299987792969,327.3599853515625,332.44000244140625,87578400
2020-01-27,296.44354248046875,323.5,325.1199951171875,322.6600036621094,323.0299987792969,84062500
2020-01-28,299.55010986328125,326.8900146484375,327.8500061035156,323.6000061035156,325.05999755859375,63834000
2020-01-29,299.3026428222656,326.6199951171875,328.6300048828125,326.3999938964844,328.3800048828125,53888900
2020-01-30,300.27392578125,327.67999267578125,327.9100036621094,323.5400085449219,324.3599853515625,75491800
2020-01-31,294.8216247558594,321.7300109863281,327.1700134277344,320.7300109863281,327.0,113845600
2020-02-03,297.0117492675781,324.1199951171875,326.1600036621094,323.2200012207031,323.3500061035156,69083000
2020-02-04,301.53857421875,329.05999755859375,330.010009765625,327.7200012207031,328.07000732421875,62573200
2020-02-05,305.0206604003906,332.8599853515625,333.0899963378906,330.6700134277344,332.2699890136719,65951100
2020-02-06,306.04705810546875,333.9800109863281,334.19000244140625,332.79998779296875,333.9100036621094,50359700
2020-02-07,304.4158935546875,332.20001220703125,333.989990234375,331.6000061035156,332.82000732421875,64139400
2020-02-10,306.6884765625,334.67999267578125,334.75,331.19000244140625,331.2300109863281,42070000
2020-02-11,307.22003173828125,335.260009765625,337.0199890136719,334.67999267578125,336.1600036621094,54864500
