band_bound,band_pct,band_slug,n_simulations,benchmark_point_mean_mean,benchmark_point_mean_std,benchmark_point_stddev_mean,benchmark_point_stddev_std,benchmark_point_cvar_50_mean,benchmark_point_cvar_50_std,benchmark_point_cvar_95_mean,benchmark_point_cvar_95_std,benchmark_point_cvar_99_mean,benchmark_point_cvar_99_std,benchmark_point_mae_mean,benchmark_point_mae_std,benchmark_point_worstcase_mean,benchmark_point_worstcase_std,benchmark_empirical_mean_error_mean,benchmark_empirical_mean_error_std,benchmark_empirical_std_error_mean,benchmark_empirical_std_error_std,benchmark_empirical_mae_error_mean,benchmark_empirical_mae_error_std,benchmark_empirical_mse_error_mean,benchmark_empirical_mse_error_std,benchmark_empirical_worst_case_mean,benchmark_empirical_worst_case_std,benchmark_empirical_var_95_mean,benchmark_empirical_var_95_std,benchmark_empirical_var_99_mean,benchmark_empirical_var_99_std,benchmark_empirical_q_1pct_mean,benchmark_empirical_q_1pct_std,benchmark_empirical_q_0_5pct_mean,benchmark_empirical_q_0_5pct_std,benchmark_empirical_q_0_1pct_mean,benchmark_empirical_q_0_1pct_std,benchmark_empirical_cvar_50_mean,benchmark_empirical_cvar_50_std,benchmark_empirical_cvar_90_mean,benchmark_empirical_cvar_90_std,benchmark_empirical_cvar_95_mean,benchmark_empirical_cvar_95_std,benchmark_empirical_cvar_99_mean,benchmark_empirical_cvar_99_std,benchmark_empirical_es_95_mean,benchmark_empirical_es_95_std,benchmark_empirical_es_99_mean,benchmark_empirical_es_99_std,benchmark_empirical_exceedance_left_1pct_mean,benchmark_empirical_exceedance_left_1pct_std,benchmark_empirical_exceedance_left_0_1pct_mean,benchmark_empirical_exceedance_left_0_1pct_std
0.075,7.5,0075,1,-1.8524640798568728,0.0,1.4755781888961792,0.0,18.2000789642334,0.0,46.85216522216797,0.0,68.25189971923828,0.0,10.902392387390137,0.0,117.98361206054688,0.0,-1.8524640086118047,0.0,1.47557810201275,0.0,1.896710367270668,0.0,5.608953638341668,0.0,13.617942810058594,0.0,4.55548243522644,0.0,6.407966303825378,0.0,-6.407966303825378,0.0,-7.178422894477844,0.0,-8.610658282279969,0.0,2.969299944984913,0.0,4.912494722604752,0.0,5.682715915679932,0.0,7.429002482891082,0.0,5.682715915679932,0.0,7.429002482891082,0.0,0.01,0.0,0.001,0.0
0.08,8.0,0080,1,-1.8292771577835083,0.0,1.4782665967941284,0.0,18.16785049438477,0.0,46.83426284790039,0.0,68.27930450439453,0.0,10.879068374633787,0.0,117.98361206054688,0.0,-1.8292771249637976,0.0,1.4782665007498148,0.0,1.8787440568117693,0.0,5.531526647154919,0.0,13.617942810058594,0.0,4.5495007038116455,0.0,6.381986103057861,0.0,-6.381986103057861,0.0,-7.137917795181274,0.0,-8.57233463191986,0.0,2.9481910128116606,0.0,4.893171727061271,0.0,5.6586431159973145,0.0,7.395811831951141,0.0,5.6586431159973145,0.0,7.395811831951141,0.0,0.01,0.0,0.001,0.0
0.085,8.5,0085,1,-1.809626579284668,0.0,1.483260989189148,0.0,18.145244598388672,0.0,46.82076644897461,0.0,68.26520538330078,0.0,10.859265327453612,0.0,117.98361206054688,0.0,-1.809626495740956,0.0,1.4832609957962082,0.0,1.8651760749569373,0.0,5.474811235738052,0.0,13.617942810058594,0.0,4.545652484893799,0.0,6.395286407470703,0.0,-6.395286407470703,0.0,-7.084452543258667,0.0,-8.64709775352478,0.0,2.929410010254383,0.0,4.88489269053936,0.0,5.658388850212098,0.0,7.38133978843689,0.0,5.658388850212098,0.0,7.38133978843689,0.0,0.01,0.0,0.001,0.0
0.09,9.0,0090,1,-1.7912873029708862,0.0,1.4884519577026367,0.0,18.124406814575195,0.0,46.83671569824219,0.0,68.29013061523438,0.0,10.84085750579834,0.0,117.98361206054688,0.0,-1.791287299432676,0.0,1.488451868087011,0.0,1.852327161306027,0.0,5.424199152720521,0.0,14.042680740356444,0.0,4.547559094429016,0.0,6.335827169418335,0.0,-6.335827169418335,0.0,-7.065223331451416,0.0,-8.67512470626831,0.0,2.91389817661047,0.0,4.871311273455619,0.0,5.644501710891723,0.0,7.387804651260376,0.0,5.644501710891723,0.0,7.387804651260376,0.0,0.01,0.0,0.001,0.0
0.095,9.5,0095,1,-1.7728219032287598,0.0,1.4884366989135742,0.0,18.10257148742676,0.0,46.81143951416016,0.0,68.28453826904297,0.0,10.822287559509276,0.0,117.98361206054688,0.0,-1.7728217998784626,0.0,1.4884366800585325,0.0,1.838718706885784,0.0,5.358340884667977,0.0,14.32682991027832,0.0,4.528627490997314,0.0,6.287121696472168,0.0,-6.287121696472168,0.0,-7.014466485977173,0.0,-8.587612118721008,0.0,2.8943786471962927,0.0,4.846077979445457,0.0,5.609109138965606,0.0,7.3753094124794,0.0,5.609109138965606,0.0,7.3753094124794,0.0,0.01,0.0,0.001,0.0
0.1,10.0,0100,1,-1.7526044845581057,0.0,1.4990451335906982,0.0,18.078508377075195,0.0,46.82183837890625,0.0,68.2720718383789,0.0,10.801950454711914,0.0,117.98361206054688,0.0,-1.7526045014132954,0.0,1.4990451796217965,0.0,1.8250400619193188,0.0,5.3187589889214895,0.0,13.962644577026367,0.0,4.514034748077393,0.0,6.335827169418335,0.0,-6.335827169418335,0.0,-7.058867044448853,0.0,-8.518460909843444,0.0,2.87808265286684,0.0,4.8528181790113445,0.0,5.6218633527755735,0.0,7.425622379779815,0.0,5.6218633527755735,0.0,7.425622379779815,0.0,0.01,0.0,0.001,0.0
0.105,10.5,0105,1,-1.7332944869995115,0.0,1.5001145601272583,0.0,18.056625366210938,0.0,46.83778381347656,0.0,68.26983642578125,0.0,10.78266143798828,0.0,117.98361206054688,0.0,-1.7332945483073334,0.0,1.5001145598339116,0.0,1.8106368006308304,0.0,5.2546536838176126,0.0,13.158933639526367,0.0,4.494788360595703,0.0,6.368452405929565,0.0,-6.368452405929565,0.0,-7.122599802017212,0.0,-8.677626117706298,0.0,2.857946049702168,0.0,4.832893001317978,0.0,5.618833726882935,0.0,7.4239831018447875,0.0,5.618833726882935,0.0,7.4239831018447875,0.0,0.01,0.0,0.001,0.0
0.11,11.0,0110,1,-1.7135502099990845,0.0,1.5009647607803345,0.0,18.03138732910156,0.0,46.81277847290039,0.0,68.26390838623047,0.0,10.762804985046388,0.0,117.98361206054688,0.0,-1.713550169438424,0.0,1.5009647539282682,0.0,1.7951103729680389,0.0,5.189149375717396,0.0,12.798770904541016,0.0,4.467212510108948,0.0,6.301790714263916,0.0,-6.301790714263916,0.0,-7.129765396118164,0.0,-8.660562509536744,0.0,2.8384601283669477,0.0,4.8143787586689,0.0,5.600199587345124,0.0,7.409682743549347,0.0,5.600199587345124,0.0,7.409682743549347,0.0,0.01,0.0,0.001,0.0
0.115,11.5,0115,1,-1.6999022960662842,0.0,1.5056812763214111,0.0,18.01516532897949,0.0,46.80361557006836,0.0,68.25418853759766,0.0,10.749109268188477,0.0,117.98361206054688,0.0,-1.6999022355558733,0.0,1.505681342795486,0.0,1.7858088439003947,0.0,5.1567439164902735,0.0,12.798770904541016,0.0,4.467211842536926,0.0,6.228150625228881,0.0,-6.228150625228881,0.0,-7.123416213989258,0.0,-8.74352993297577,0.0,2.8277833628058437,0.0,4.8070909512043,0.0,5.589857312679291,0.0,7.4183353686332705,0.0,5.589857312679291,0.0,7.4183353686332705,0.0,0.01,0.0,0.001,0.0
0.12,12.0,0120,1,-1.684772253036499,0.0,1.5126774311065674,0.0,17.998619079589844,0.0,46.81070327758789,0.0,68.2310562133789,0.0,10.733924865722656,0.0,117.98361206054688,0.0,-1.6847721425675848,0.0,1.5126774397482037,0.0,1.7770633303928716,0.0,5.126650209094951,0.0,13.438362121582031,0.0,4.466008925437928,0.0,6.230569839477539,0.0,-6.230569839477539,0.0,-7.125465850830079,0.0,-8.806742469787597,0.0,2.815637031030655,0.0,4.806655368804932,0.0,5.598750707626343,0.0,7.428923552036285,0.0,5.598750707626343,0.0,7.428923552036285,0.0,0.01,0.0,0.001,0.0
0.125,12.5,0125,1,-1.6664644479751587,0.0,1.5216927528381348,0.0,17.9766788482666,0.0,46.82300567626953,0.0,68.24409484863281,0.0,10.715554237365724,0.0,117.98361206054688,0.0,-1.6664644360674608,0.0,1.521692719197375,0.0,1.7677053763413395,0.0,5.092652448335941,0.0,13.23924446105957,0.0,4.427589416503906,0.0,6.249975223541259,0.0,-6.249975223541259,0.0,-7.237595500946045,0.0,-8.859622276306153,0.0,2.800306133437157,0.0,4.79971060180664,0.0,5.5919511218070985,0.0,7.495294919013977,0.0,5.5919511218070985,0.0,7.495294919013977,0.0,0.01,0.0,0.001,0.0
