band_bound,band_pct,band_slug,simulation_index,eval_seed,run_dir,benchmark_point_agent,benchmark_empirical_agent,benchmark_point_mean,benchmark_point_stddev,benchmark_point_cvar_50,benchmark_point_cvar_95,benchmark_point_cvar_99,benchmark_point_mae,benchmark_point_worstcase,benchmark_empirical_mean_error,benchmark_empirical_std_error,benchmark_empirical_mae_error,benchmark_empirical_mse_error,benchmark_empirical_worst_case,benchmark_empirical_var_95,benchmark_empirical_var_99,benchmark_empirical_q_1pct,benchmark_empirical_q_0_5pct,benchmark_empirical_q_0_1pct,benchmark_empirical_cvar_50,benchmark_empirical_cvar_90,benchmark_empirical_cvar_95,benchmark_empirical_cvar_99,benchmark_empirical_es_95,benchmark_empirical_es_99,benchmark_empirical_exceedance_left_1pct,benchmark_empirical_exceedance_left_0_1pct
0.135,13.5,0135,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0135__sim_01,bs_delta_hedging,bs_delta_hedging,-1.6350805759429932,1.5346052646636963,17.940521240234375,46.83292007446289,68.21846008300781,10.684173583984377,117.98361206054688,-1.6350805554765335,1.5346053245093336,1.74919707810437,5.028501924909848,13.23924446105957,4.448381567001343,6.333120288848877,-6.333120288848877,-7.139681196212768,-8.947840431213379,2.7729062003135683,4.798162350773811,5.6081909065246585,7.507213590145111,5.6081909065246585,7.507213590145111,0.01,0.001
0.14,14.000000000000002,0140,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0140__sim_01,bs_delta_hedging,bs_delta_hedging,-1.6211888790130615,1.5475106239318848,17.92801284790039,46.84485626220703,68.22409057617188,10.670233726501465,117.98361206054688,-1.621188928354257,1.5475106104279033,1.744377509389846,5.023042630805366,13.62375259399414,4.435110473632812,6.423194961547852,-6.423194961547852,-7.293415489196778,-8.947961313247681,2.764861420607567,4.798722437977791,5.622738577365875,7.612599849700928,5.622738577365875,7.612599849700928,0.01,0.001
0.145,14.499999999999998,0145,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0145__sim_01,bs_delta_hedging,bs_delta_hedging,-1.6042569875717163,1.5505789518356323,17.90601921081543,46.82982635498047,68.22179412841797,10.65328598022461,117.98361206054688,-1.6042571225428304,1.5505790498870633,1.7326892811909835,4.977936305178069,13.62375259399414,4.419632983207703,6.355058917999267,-6.355058917999267,-7.169294443130493,-9.096714838027951,2.748450419890881,4.789435505628586,5.623274293422699,7.599893825054169,5.623274293422699,7.599893825054169,0.01,0.001
0.15,15.0,0150,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0150__sim_01,bs_delta_hedging,bs_delta_hedging,-1.587161898612976,1.5669559240341189,17.888309478759766,46.83919906616211,68.2087631225586,10.636037826538086,117.98361206054688,-1.5871619145735274,1.5669559394153252,1.7256731115876571,4.97443385914167,13.905916213989258,4.421789121627808,6.346575279235839,-6.346575279235839,-7.240786395072937,-9.232337911605836,2.738543231761456,4.7967239190340045,5.652146460056305,7.71487155675888,5.652146460056305,7.71487155675888,0.01,0.001
0.155,15.5,0155,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0155__sim_01,bs_delta_hedging,bs_delta_hedging,-1.569653868675232,1.5691756010055542,17.86528968811035,46.84063720703125,68.20103454589844,10.618633270263672,117.98361206054688,-1.569653924724099,1.5691756396453842,1.714429592769768,4.926125631458268,13.905916213989258,4.405619502067566,6.360110845565796,-6.360110845565796,-7.253857002258301,-9.249458889007569,2.719998845076561,4.785133423805237,5.64882335472107,7.725787429809571,5.64882335472107,7.725787429809571,0.01,0.001
0.16,16.0,0160,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0160__sim_01,bs_delta_hedging,bs_delta_hedging,-1.5579919815063477,1.5784789323806765,17.855581283569336,46.83018112182617,68.2302474975586,10.606734275817873,117.98361206054688,-1.5579919408880876,1.5784789458803308,1.710118137408095,4.918934670459711,14.946905136108398,4.415823793411255,6.340704116821289,-6.340704116821289,-7.202409658432007,-9.096750630378724,2.7141816801548004,4.784875788927078,5.648053098201752,7.7195936608314515,5.648053098201752,7.7195936608314515,0.01,0.001
0.165,16.5,0165,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0165__sim_01,bs_delta_hedging,bs_delta_hedging,-1.543186068534851,1.596548557281494,17.84151268005371,46.82743835449219,68.21936798095703,10.591862678527832,117.98361206054688,-1.5431860075987107,1.5965485835973352,1.7050463676750591,4.930390433835106,14.946905136108398,4.415704822540283,6.395755767822266,-6.395755767822266,-7.298863143920898,-9.261523036003112,2.707716525614261,4.811601455688477,5.691434593677521,7.798761970368191,5.691434593677521,7.798761970368191,0.01005,0.001
0.17,17.0,0170,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0170__sim_01,bs_delta_hedging,bs_delta_hedging,-1.5357922315597534,1.6246529817581177,17.84332275390625,46.85478210449219,68.23106384277344,10.584381103515623,117.98361206054688,-1.5357921481892496,1.624652983580781,1.7062583466227894,4.9981548394976825,14.946905136108398,4.447282648086548,6.60549840927124,-6.60549840927124,-7.606110763549805,-9.679121139526368,2.712275003504753,4.87018066573143,5.790890843868255,8.03389389514923,5.790890843868255,8.03389389514923,0.01,0.001
0.175,17.5,0175,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0175__sim_01,bs_delta_hedging,bs_delta_hedging,-1.5167348384857178,1.6288845539093018,17.82094383239746,46.85871505737305,68.26775360107422,10.565475463867188,117.98361206054688,-1.5167349126842136,1.6288845697025278,1.6943295024062537,4.9537497367701775,14.962142944335938,4.454017925262451,6.632588844299316,-6.632588844299316,-7.620511379241943,-9.769006406784058,2.693470075595379,4.863456128954887,5.785589353561401,8.042480294704438,5.785589353561401,8.042480294704438,0.01,0.001
0.18,18.0,0180,1,34,G:\Mi unidad\Tesis2026\Models\Organized\THESIS_FINAL\W2_gbm_random_ctx50\1a_2_euro_tc1_band\compare\_tmp_bs_band_calibration\band_0180__sim_01,bs_delta_hedging,bs_delta_hedging,-1.4945333003997805,1.6315346956253052,17.787569046020508,46.85016632080078,68.27713775634766,10.543449401855469,117.98361206054688,-1.4945333005472232,1.6315346716525698,1.681881970475419,4.895535171249035,15.126449584960938,4.455666565895081,6.549491453170776,-6.549491453170776,-7.51359751701355,-9.563852307319642,2.670629294717312,4.844642860531807,5.762861298084259,7.995789542198181,5.762861298084259,7.995789542198181,0.01,0.001
