band_bound,band_pct,band_slug,n_simulations,benchmark_point_mean_mean,benchmark_point_mean_std,benchmark_point_stddev_mean,benchmark_point_stddev_std,benchmark_point_cvar_50_mean,benchmark_point_cvar_50_std,benchmark_point_cvar_95_mean,benchmark_point_cvar_95_std,benchmark_point_cvar_99_mean,benchmark_point_cvar_99_std,benchmark_point_mae_mean,benchmark_point_mae_std,benchmark_point_worstcase_mean,benchmark_point_worstcase_std,benchmark_empirical_mean_error_mean,benchmark_empirical_mean_error_std,benchmark_empirical_std_error_mean,benchmark_empirical_std_error_std,benchmark_empirical_mae_error_mean,benchmark_empirical_mae_error_std,benchmark_empirical_mse_error_mean,benchmark_empirical_mse_error_std,benchmark_empirical_worst_case_mean,benchmark_empirical_worst_case_std,benchmark_empirical_var_95_mean,benchmark_empirical_var_95_std,benchmark_empirical_var_99_mean,benchmark_empirical_var_99_std,benchmark_empirical_q_1pct_mean,benchmark_empirical_q_1pct_std,benchmark_empirical_q_0_5pct_mean,benchmark_empirical_q_0_5pct_std,benchmark_empirical_q_0_1pct_mean,benchmark_empirical_q_0_1pct_std,benchmark_empirical_cvar_50_mean,benchmark_empirical_cvar_50_std,benchmark_empirical_cvar_90_mean,benchmark_empirical_cvar_90_std,benchmark_empirical_cvar_95_mean,benchmark_empirical_cvar_95_std,benchmark_empirical_cvar_99_mean,benchmark_empirical_cvar_99_std,benchmark_empirical_es_95_mean,benchmark_empirical_es_95_std,benchmark_empirical_es_99_mean,benchmark_empirical_es_99_std,benchmark_empirical_exceedance_left_1pct_mean,benchmark_empirical_exceedance_left_1pct_std,benchmark_empirical_exceedance_left_0_1pct_mean,benchmark_empirical_exceedance_left_0_1pct_std
0.1,10.0,0100,1,-1.7548176050186155,0.0,2.445579767227173,0.0,22.017240524291992,0.0,63.06827545166016,0.0,98.9756317138672,0.0,12.750284194946287,0.0,231.47573852539065,0.0,-1.75481746952046,0.0,2.445579744717798,0.0,2.0819910288552923,0.0,9.06024463910816,0.0,86.71967315673828,0.0,5.798293924331665,0.0,9.45338321685791,0.0,-9.45338321685791,0.0,-11.251263799667358,0.0,-16.908891674041747,0.0,3.317781129586697,0.0,6.634287288188935,0.0,8.27501346540451,0.0,13.10784327507019,0.0,8.27501346540451,0.0,13.10784327507019,0.0,0.01,0.0,0.001,0.0
0.105,10.5,0105,1,-1.7403995990753174,0.0,2.4547455310821533,0.0,22.000120162963867,0.0,63.05992126464844,0.0,99.0070571899414,0.0,12.735880851745604,0.0,231.47573852539065,0.0,-1.7403995857098846,0.0,2.454745615721546,0.0,2.078498222885414,0.0,9.054766755843293,0.0,87.33369445800781,0.0,5.800812196731568,0.0,9.476824293136596,0.0,-9.476824293136596,0.0,-11.484105739593506,0.0,-17.158574710845947,0.0,3.3077721983909605,0.0,6.635160756826401,0.0,8.277654586315155,0.0,13.136994524002075,0.0,8.277654586315155,0.0,13.136994524002075,0.0,0.01,0.0,0.001,0.0
0.11,11.0,0110,1,-1.7199703454971311,0.0,2.4596097469329834,0.0,21.976367950439453,0.0,63.040863037109375,0.0,98.92098999023438,0.0,12.715816497802734,0.0,231.47573852539065,0.0,-1.7199702083700954,0.0,2.459609752499868,0.0,2.072211027766266,0.0,9.00797765227313,0.0,87.33369445800781,0.0,5.7516396045684814,0.0,9.429398536682127,0.0,-9.429398536682127,0.0,-11.249269161224364,0.0,-17.139024883270263,0.0,3.291262926244736,0.0,6.61046436548233,0.0,8.237545340538025,0.0,13.111579141616822,0.0,8.237545340538025,0.0,13.111579141616822,0.0,0.01,0.0,0.001,0.0
0.115,11.5,0115,1,-1.696783423423767,0.0,2.4604883193969727,0.0,21.947118759155277,0.0,62.997589111328125,0.0,98.91976928710938,0.0,12.69272518157959,0.0,231.47573852539065,0.0,-1.6967833471104306,0.0,2.460488184458156,0.0,2.0607535513470205,0.0,8.933075832889468,0.0,87.33369445800781,0.0,5.718820571899414,0.0,9.412297954559326,0.0,-9.412297954559326,0.0,-11.190467624664306,0.0,-17.232592876434325,0.0,3.2678841731786727,0.0,6.581760694503784,0.0,8.207752343177795,0.0,13.06688672542572,0.0,8.207752343177795,0.0,13.06688672542572,0.0,0.01,0.0,0.001,0.0
0.12,12.0,0120,1,-1.6752115488052368,0.0,2.471237897872925,0.0,21.92012023925781,0.0,62.99549865722656,0.0,98.9009017944336,0.0,12.671100616455078,0.0,231.47573852539065,0.0,-1.6752114502329314,0.0,2.471237999327303,0.0,2.0533156402286585,0.0,8.913350652310733,0.0,87.33458709716797,0.0,5.74331922531128,0.0,9.409050998687745,0.0,-9.409050998687745,0.0,-11.311747560501098,0.0,-17.55693817138672,0.0,3.251673226940632,0.0,6.575329063177109,0.0,8.203271347522735,0.0,13.115207624435424,0.0,8.203271347522735,0.0,13.115207624435424,0.0,0.01,0.0,0.001,0.0
0.125,12.5,0125,1,-1.663912653923035,0.0,2.485182523727417,0.0,21.90970039367676,0.0,63.041263580322266,0.0,98.91302490234376,0.0,12.659963607788086,0.0,231.47573852539065,0.0,-1.6639126994695526,0.0,2.4851825312911986,0.0,2.0541992863058365,0.0,8.944737685290983,0.0,87.33458709716797,0.0,5.733937883377076,0.0,9.412297954559326,0.0,-9.412297954559326,0.0,-11.462073078155518,0.0,-17.71338935852051,0.0,3.246187822628021,0.0,6.596069361209869,0.0,8.23390779876709,0.0,13.187938380241397,0.0,8.23390779876709,0.0,13.187938380241397,0.0,0.01,0.0,0.001,0.0
0.13,13.0,0130,1,-1.6501792669296265,0.0,2.494492769241333,0.0,21.8969841003418,0.0,63.08320236206055,0.0,98.90875244140624,0.0,12.64601993560791,0.0,231.47573852539065,0.0,-1.6501792792712555,0.0,2.49449270292464,0.0,2.047739894224056,0.0,8.945585498680478,0.0,87.33257293701172,0.0,5.690546560287475,0.0,9.626511363983154,0.0,-9.626511363983154,0.0,-11.534349975585938,0.0,-17.56098454284668,0.0,3.2356116785526274,0.0,6.608293949127197,0.0,8.271942704200745,0.0,13.284593024253844,0.0,8.271942704200745,0.0,13.284593024253844,0.0,0.01,0.0,0.001,0.0
0.135,13.5,0135,1,-1.63688862323761,0.0,2.5098021030426025,0.0,21.882661819458008,0.0,63.08952331542969,0.0,98.93722534179688,0.0,12.632766723632812,0.0,231.47573852539065,0.0,-1.6368885957605743,0.0,2.509802078628453,0.0,2.045525913007623,0.0,8.97851074881873,0.0,87.33257293701172,0.0,5.711001777648926,0.0,9.648431015014648,0.0,-9.648431015014648,0.0,-11.58654441833496,0.0,-17.96106864929199,0.0,3.228575338470936,0.0,6.6206314432621,0.0,8.31056033706665,0.0,13.408429188728332,0.0,8.31056033706665,0.0,13.408429188728332,0.0,0.01,0.0,0.001,0.0
0.14,14.000000000000002,0140,1,-1.6251296997070312,0.0,2.528751850128174,0.0,21.870752334594727,0.0,63.11143112182617,0.0,98.9609603881836,0.0,12.620844841003418,0.0,231.47573852539065,0.0,-1.6251297451772222,0.0,2.5287519063233668,0.0,2.0446718712710465,0.0,9.035632892393844,0.0,87.33257293701172,0.0,5.745840215682983,0.0,9.757917013168337,0.0,-9.757917013168337,0.0,-11.690561962127685,0.0,-18.23164628982544,0.0,3.2241827815651893,0.0,6.6412177700689,0.0,8.362241991996765,0.0,13.596157865524292,0.0,8.362241991996765,0.0,13.596157865524292,0.0,0.01,0.0,0.001,0.0
0.145,14.499999999999998,0145,1,-1.607896089553833,0.0,2.542473316192627,0.0,21.853036880493164,0.0,63.1170654296875,0.0,98.96307373046876,0.0,12.603757858276367,0.0,231.47573852539065,0.0,-1.6078961882597784,0.0,2.5424733474690058,0.0,2.044682108507269,0.0,9.049500874810578,0.0,87.33257293701172,0.0,5.6960643291473385,0.0,9.723700981140135,0.0,-9.723700981140135,0.0,-11.67239610671997,0.0,-18.135805475234985,0.0,3.216419622075558,0.0,6.648248032808304,0.0,8.37908457326889,0.0,13.56882408618927,0.0,8.37908457326889,0.0,13.56882408618927,0.0,0.01,0.0,0.001,0.0
0.15,15.0,0150,1,-1.594467282295227,0.0,2.549978494644165,0.0,21.836435317993164,0.0,63.0916862487793,0.0,98.98599243164062,0.0,12.590473175048828,0.0,231.47573852539065,0.0,-1.5944672748257265,0.0,2.5499785791873717,0.0,2.0407721656101696,0.0,9.04471664480462,0.0,87.33257293701172,0.0,5.726308703422546,0.0,9.693144664764404,0.0,-9.693144664764404,0.0,-11.855105628967284,0.0,-18.04095417022705,0.0,3.209554043722153,0.0,6.648527312755585,0.0,8.379854246616363,0.0,13.602954697608949,0.0,8.379854246616363,0.0,13.602954697608949,0.0,0.01,0.0,0.001,0.0
0.155,15.5,0155,1,-1.5821841955184937,0.0,2.563408613204956,0.0,21.82723999023437,0.0,63.11944580078125,0.0,99.02902221679688,0.0,12.578164100646973,0.0,231.47573852539065,0.0,-1.5821842440446756,0.0,2.5634086147602866,0.0,2.04019928475091,0.0,9.07437070833047,0.0,87.33257293701172,0.0,5.733746910095214,0.0,9.710354175567629,0.0,-9.710354175567629,0.0,-11.966373224258422,0.0,-18.135805475234985,0.0,3.2035974675893786,0.0,6.653980640649795,0.0,8.384540183067323,0.0,13.663013882637024,0.0,8.384540183067323,0.0,13.663013882637024,0.0,0.01,0.0,0.001,0.0
0.16,16.0,0160,1,-1.5618842840194702,0.0,2.5758700370788574,0.0,21.804744720458984,0.0,63.09854888916016,0.0,98.94095611572266,0.0,12.557713508605955,0.0,231.47573852539065,0.0,-1.5618842976313758,0.0,2.575870099503079,0.0,2.0343925881979112,0.0,9.07458932870146,0.0,87.33257293701172,0.0,5.7423858642578125,0.0,9.73473204612732,0.0,-9.73473204612732,0.0,-12.122156977653503,0.0,-18.04089958572388,0.0,3.1885709604382515,0.0,6.6528602643013,0.0,8.399073458337165,0.0,13.756045479774476,0.0,8.399073458337165,0.0,13.756045479774476,0.0,0.01,0.0,0.001,0.0
0.165,16.5,0165,1,-1.5461777448654177,0.0,2.577037811279297,0.0,21.78911018371582,0.0,63.1137809753418,0.0,98.97357177734376,0.0,12.542612075805664,0.0,231.47573852539065,0.0,-1.5461778115093376,0.0,2.577037734153281,0.0,2.030062372098337,0.0,9.031789308053686,0.0,87.33257293701172,0.0,5.699700260162353,0.0,9.626514339447022,0.0,-9.626514339447022,0.0,-11.889267015457154,0.0,-17.996891513824462,0.0,3.1720324748396878,0.0,6.627288910627365,0.0,8.378698428630829,0.0,13.665735807418825,0.0,8.378698428630829,0.0,13.665735807418825,0.0,0.01,0.0,0.001,0.0
0.17,17.0,0170,1,-1.5348340272903442,0.0,2.585562467575073,0.0,21.78024673461914,0.0,63.11989974975586,0.0,98.98841857910156,0.0,12.531299591064451,0.0,231.47573852539065,0.0,-1.5348341561025027,0.0,2.585562489673489,0.0,2.029709447936968,0.0,9.040849274745456,0.0,87.33257293701172,0.0,5.6804791450500485,0.0,9.570478134155271,0.0,-9.570478134155271,0.0,-11.705742340087893,0.0,-18.24790788459778,0.0,3.1648885300278664,0.0,6.623474620819092,0.0,8.382736213207245,0.0,13.553636479377747,0.0,8.382736213207245,0.0,13.553636479377747,0.0,0.01,0.0,0.001,0.0
0.175,17.5,0175,1,-1.5169166326522827,0.0,2.5970609188079834,0.0,21.7561092376709,0.0,63.10527801513672,0.0,98.9883804321289,0.0,12.513557434082031,0.0,231.47573852539065,0.0,-1.516916713982787,0.0,2.597060949930713,0.0,2.0265607467562297,0.0,9.045761894815357,0.0,87.33257293701172,0.0,5.705939865112304,0.0,9.723689632415772,0.0,-9.723689632415772,0.0,-11.855509481430053,0.0,-17.998676582336426,0.0,3.151870002889633,0.0,6.641578639507293,0.0,8.429779190540314,0.0,13.64873969078064,0.0,8.429779190540314,0.0,13.64873969078064,0.0,0.01,0.0,0.001,0.0
