band_bound,band_pct,band_slug,n_simulations,benchmark_point_mean_mean,benchmark_point_mean_std,benchmark_point_stddev_mean,benchmark_point_stddev_std,benchmark_point_cvar_50_mean,benchmark_point_cvar_50_std,benchmark_point_cvar_95_mean,benchmark_point_cvar_95_std,benchmark_point_cvar_99_mean,benchmark_point_cvar_99_std,benchmark_point_mae_mean,benchmark_point_mae_std,benchmark_point_worstcase_mean,benchmark_point_worstcase_std,benchmark_empirical_mean_error_mean,benchmark_empirical_mean_error_std,benchmark_empirical_std_error_mean,benchmark_empirical_std_error_std,benchmark_empirical_mae_error_mean,benchmark_empirical_mae_error_std,benchmark_empirical_mse_error_mean,benchmark_empirical_mse_error_std,benchmark_empirical_worst_case_mean,benchmark_empirical_worst_case_std,benchmark_empirical_var_95_mean,benchmark_empirical_var_95_std,benchmark_empirical_var_99_mean,benchmark_empirical_var_99_std,benchmark_empirical_q_1pct_mean,benchmark_empirical_q_1pct_std,benchmark_empirical_q_0_5pct_mean,benchmark_empirical_q_0_5pct_std,benchmark_empirical_q_0_1pct_mean,benchmark_empirical_q_0_1pct_std,benchmark_empirical_cvar_50_mean,benchmark_empirical_cvar_50_std,benchmark_empirical_cvar_90_mean,benchmark_empirical_cvar_90_std,benchmark_empirical_cvar_95_mean,benchmark_empirical_cvar_95_std,benchmark_empirical_cvar_99_mean,benchmark_empirical_cvar_99_std,benchmark_empirical_es_95_mean,benchmark_empirical_es_95_std,benchmark_empirical_es_99_mean,benchmark_empirical_es_99_std,benchmark_empirical_exceedance_left_1pct_mean,benchmark_empirical_exceedance_left_1pct_std,benchmark_empirical_exceedance_left_0_1pct_mean,benchmark_empirical_exceedance_left_0_1pct_std
0.0,0.0,0000,1,-2.005012035369873,0.0,0.5672456622123718,0.0,4.630527973175049,0.0,5.501199722290039,0.0,5.939755916595459,0.0,4.178278923034668,0.0,7.014817237854004,0.0,-2.0050120754003524,0.0,0.5672456748345981,0.0,2.0050120754003524,0.0,4.341841078119787,0.0,4.824716091156006,0.0,3.026242017745972,0.0,3.487288374900818,0.0,-3.487288374900818,0.0,-3.6692120003700257,0.0,-4.11608493232727,0.0,2.454576742935181,0.0,3.099923726797104,0.0,3.3200818362236024,0.0,3.7560345005989073,0.0,3.3200818362236024,0.0,3.7560345005989073,0.0,0.01,0.0,0.001,0.0
0.01,1.0,0010,1,-2.0017249584198,0.0,0.567097008228302,0.0,4.627038955688477,0.0,5.498945713043213,0.0,5.937646865844727,0.0,4.174972534179688,0.0,7.02826738357544,0.0,-2.001725025331974,0.0,0.5670970061365527,0.0,2.001725025331974,0.0,4.328502091409334,0.0,4.8380866050720215,0.0,3.024029541015625,0.0,3.4846398544311525,0.0,-3.4846398544311525,0.0,-3.666087584495545,0.0,-4.109812398910522,0.0,2.451108938074112,0.0,3.097532295465469,0.0,3.3178411617279053,0.0,3.7539385414123534,0.0,3.3178411617279053,0.0,3.7539385414123534,0.0,0.01,0.0,0.001,0.0
0.02,2.0,0020,1,-1.9928638935089111,0.0,0.566846489906311,0.0,4.617888450622559,0.0,5.492671966552734,0.0,5.931112289428711,0.0,4.166058540344238,0.0,7.02826738357544,0.0,-1.9928639607906344,0.0,0.566846484143078,0.0,1.9928639607906344,0.0,4.292821702803503,0.0,4.8380866050720215,0.0,3.016523337364197,0.0,3.478856930732727,0.0,-3.478856930732727,0.0,-3.662654268741608,0.0,-4.109785193920136,0.0,2.4420126083374023,0.0,3.090643571853638,0.0,3.311604978561401,0.0,3.747442681789398,0.0,3.311604978561401,0.0,3.747442681789398,0.0,0.01,0.0,0.001,0.0
0.03,3.0,0030,1,-1.98023784160614,0.0,0.5669180750846863,0.0,4.605335235595703,0.0,5.485135078430176,0.0,5.925663471221924,0.0,4.153357028961182,0.0,7.02826738357544,0.0,-1.9802378639936449,0.0,0.5669180496974587,0.0,1.9802378639936449,0.0,4.242738073066883,0.0,4.8380866050720215,0.0,3.0092978477478027,0.0,3.4648095035552977,0.0,-3.4648095035552977,0.0,-3.652074666023255,0.0,-4.109785193920136,0.0,2.4295338526725767,0.0,3.0821987931728363,0.0,3.30411266708374,0.0,3.7420266103744506,0.0,3.30411266708374,0.0,3.7420266103744506,0.0,0.01,0.0,0.001,0.0
0.04,4.0,0040,1,-1.9643514156341555,0.0,0.5672509074211121,0.0,4.590013980865479,0.0,5.474710941314697,0.0,5.915023326873779,0.0,4.137375831604004,0.0,7.02826738357544,0.0,-1.964351416540146,0.0,0.5672508984293956,0.0,1.964351416540146,0.0,4.180450069432235,0.0,4.8380866050720215,0.0,2.994407558441162,0.0,3.4579550981521607,0.0,-3.4579550981521607,0.0,-3.6498575901985166,0.0,-4.093210813522339,0.0,2.4143034520626068,0.0,3.070865354537964,0.0,3.293750346183777,0.0,3.7314493298530578,0.0,3.293750346183777,0.0,3.7314493298530578,0.0,0.01,0.0,0.001,0.0
0.05,5.0,0050,1,-1.94524610042572,0.0,0.5674982666969299,0.0,4.571567058563232,0.0,5.457118988037109,0.0,5.8952956199646,0.0,4.118156433105469,0.0,7.04429817199707,0.0,-1.9452462434887885,0.0,0.5674982640043607,0.0,1.9452462434887885,0.0,4.106037227455206,0.0,4.85402250289917,0.0,2.978453540802002,0.0,3.4391756439208985,0.0,-3.4391756439208985,0.0,-3.620425441265106,0.0,-4.059256441116333,0.0,2.3959661287784577,0.0,3.0531487736701965,0.0,3.2762621450424194,0.0,3.711838295459748,0.0,3.2762621450424194,0.0,3.711838295459748,0.0,0.01,0.0,0.001,0.0
0.06,6.0,0060,1,-1.924421310424805,0.0,0.5677750706672668,0.0,4.550870418548584,0.0,5.440762996673584,0.0,5.882337093353272,0.0,4.097207069396973,0.0,7.106902599334717,0.0,-1.9244212932467464,0.0,0.5677750407068378,0.0,1.9244212932467464,0.0,4.025765810751129,0.0,4.916254997253418,0.0,2.9655700445175173,0.0,3.42485716342926,0.0,-3.42485716342926,0.0,-3.614147636890412,0.0,-4.080292651176452,0.0,2.3753921288013458,0.0,3.03695388174057,0.0,3.260003886699677,0.0,3.698956685066223,0.0,3.260003886699677,0.0,3.698956685066223,0.0,0.01,0.0,0.001,0.0
0.07,7.000000000000001,0070,1,-1.9033141136169436,0.0,0.5683301687240601,0.0,4.529961585998535,0.0,5.421929836273193,0.0,5.867580413818359,0.0,4.075973987579346,0.0,7.061612129211426,0.0,-1.9033141496658328,0.0,0.5683301747900884,0.0,1.9033141496658328,0.0,3.9456039398951033,0.0,4.8712334632873535,0.0,2.945546293258667,0.0,3.4173478984832766,0.0,-3.4173478984832766,0.0,-3.601423079967499,0.0,-3.994318388938904,0.0,2.354607461190224,0.0,3.0180455367565155,0.0,3.2412819871902467,0.0,3.6842875814437863,0.0,3.2412819871902467,0.0,3.6842875814437863,0.0,0.01,0.0,0.001,0.0
0.08,8.0,0080,1,-1.8802995681762693,0.0,0.5713081955909729,0.0,4.510014057159424,0.0,5.403250217437744,0.0,5.851089000701904,0.0,4.052822113037109,0.0,7.136659145355225,0.0,-1.880299772834778,0.0,0.571308205019502,0.0,1.880299772834778,0.0,3.861920300845122,0.0,4.945835113525391,0.0,2.916458082199097,0.0,3.382633528709412,0.0,-3.382633528709412,0.0,-3.5816110157966614,0.0,-4.034101529121399,0.0,2.3347779959201813,0.0,3.0004568667411804,0.0,3.222713222980499,0.0,3.667893881797791,0.0,3.222713222980499,0.0,3.667893881797791,0.0,0.01,0.0,0.001,0.0
0.09,9.0,0090,1,-1.8563969135284424,0.0,0.5720833539962769,0.0,4.486413955688477,0.0,5.383871078491211,0.0,5.832694053649902,0.0,4.0287766456604,0.0,7.085855484008789,0.0,-1.8563968532443047,0.0,0.5720833532242924,0.0,1.8563968532443047,0.0,3.773488639771707,0.0,4.89533281326294,0.0,2.9110307693481445,0.0,3.3557218456268307,0.0,-3.3557218456268307,0.0,-3.5563886404037475,0.0,-4.020477964401245,0.0,2.3113183055877684,0.0,2.9802687821388245,0.0,3.2034491958618165,0.0,3.6496086049079897,0.0,3.2034491958618165,0.0,3.6496086049079897,0.0,0.01,0.0,0.001,0.0
